# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  1.690000e+00  5.709222e-01  1.288449e-01  8.773927e-02  2.007542e-01
  1.690000e+00  5.765749e-01  1.286027e-01  8.764642e-02  2.003849e-01
  1.690000e+00  5.822276e-01  1.283590e-01  8.755081e-02  2.000111e-01
  1.690000e+00  5.878803e-01  1.281142e-01  8.745476e-02  1.996366e-01
  1.690000e+00  5.935330e-01  1.278682e-01  8.735698e-02  1.992592e-01
  1.690000e+00  5.991857e-01  1.276211e-01  8.725724e-02  1.988785e-01
  1.690000e+00  6.048384e-01  1.273727e-01  8.715643e-02  1.984953e-01
  1.690000e+00  6.104911e-01  1.271233e-01  8.705261e-02  1.981103e-01
  1.690000e+00  6.161438e-01  1.268728e-01  8.694689e-02  1.977232e-01
  1.690000e+00  6.217965e-01  1.266213e-01  8.683966e-02  1.973327e-01
  1.690000e+00  6.274492e-01  1.263688e-01  8.673137e-02  1.969417e-01
  1.690000e+00  6.331019e-01  1.261152e-01  8.661990e-02  1.965462e-01
  1.690000e+00  6.387546e-01  1.258606e-01  8.650885e-02  1.961501e-01
  1.690000e+00  6.444073e-01  1.256053e-01  8.639422e-02  1.957513e-01
  1.690000e+00  6.500600e-01  1.253489e-01  8.627604e-02  1.953492e-01
  1.690000e+00  6.557127e-01  1.250917e-01  8.615954e-02  1.949460e-01
  1.690000e+00  6.613654e-01  1.248337e-01  8.603876e-02  1.945407e-01
  1.690000e+00  6.670181e-01  1.245749e-01  8.591700e-02  1.941336e-01
  1.690000e+00  6.726708e-01  1.243154e-01  8.579346e-02  1.937241e-01
  1.690000e+00  6.783235e-01  1.240551e-01  8.566827e-02  1.933129e-01
  1.690000e+00  6.839762e-01  1.237941e-01  8.554123e-02  1.929002e-01
  1.690000e+00  6.896289e-01  1.235325e-01  8.541300e-02  1.924851e-01
  1.690000e+00  6.952815e-01  1.232701e-01  8.528192e-02  1.920674e-01
  1.690000e+00  7.009342e-01  1.230073e-01  8.514850e-02  1.916490e-01
  1.690000e+00  7.065869e-01  1.227437e-01  8.501187e-02  1.912278e-01
  1.690000e+00  7.122396e-01  1.224797e-01  8.487773e-02  1.908061e-01
  1.690000e+00  7.178923e-01  1.222151e-01  8.473858e-02  1.903811e-01
  1.690000e+00  7.235450e-01  1.219501e-01  8.459805e-02  1.899564e-01
  1.690000e+00  7.291977e-01  1.216846e-01  8.445611e-02  1.895283e-01
  1.690000e+00  7.348504e-01  1.214187e-01  8.431210e-02  1.891005e-01
  1.690000e+00  7.405031e-01  1.211524e-01  8.416664e-02  1.886702e-01
  1.690000e+00  7.461558e-01  1.208858e-01  8.401834e-02  1.882385e-01
  1.690000e+00  7.518085e-01  1.206188e-01  8.387083e-02  1.878051e-01
  1.690000e+00  7.574612e-01  1.203515e-01  8.371890e-02  1.873714e-01
  1.690000e+00  7.631139e-01  1.200839e-01  8.356630e-02  1.869352e-01
  1.690000e+00  7.687666e-01  1.198161e-01  8.341051e-02  1.864978e-01
  1.690000e+00  7.744193e-01  1.195482e-01  8.325409e-02  1.860600e-01
  1.690000e+00  7.800720e-01  1.192801e-01  8.309568e-02  1.856211e-01
  1.690000e+00  7.857247e-01  1.190118e-01  8.293512e-02  1.851801e-01
  1.690000e+00  7.913774e-01  1.187433e-01  8.277394e-02  1.847386e-01
  1.690000e+00  7.970301e-01  1.184747e-01  8.261063e-02  1.842961e-01
  1.690000e+00  8.026828e-01  1.182061e-01  8.244519e-02  1.838522e-01
  1.690000e+00  8.083355e-01  1.179377e-01  8.227932e-02  1.834075e-01
  1.690000e+00  8.139882e-01  1.176690e-01  8.211000e-02  1.829613e-01
  1.690000e+00  8.196409e-01  1.174005e-01  8.194142e-02  1.825153e-01
  1.690000e+00  8.252935e-01  1.171321e-01  8.176853e-02  1.820684e-01
  1.690000e+00  8.309462e-01  1.168636e-01  8.159295e-02  1.816203e-01
  1.690000e+00  8.365989e-01  1.165954e-01  8.141909e-02  1.811720e-01
  1.690000e+00  8.422516e-01  1.163273e-01  8.124350e-02  1.807222e-01
  1.690000e+00  8.479043e-01  1.160595e-01  8.106367e-02  1.802722e-01
  1.690000e+00  8.535570e-01  1.157917e-01  8.088347e-02  1.798212e-01
  1.690000e+00  8.592097e-01  1.155242e-01  8.070354e-02  1.793701e-01
  1.690000e+00  8.648624e-01  1.152570e-01  8.051803e-02  1.789184e-01
  1.690000e+00  8.705151e-01  1.149900e-01  8.033606e-02  1.784659e-01
  1.690000e+00  8.761678e-01  1.147234e-01  8.014744e-02  1.780136e-01
  1.690000e+00  8.818205e-01  1.144572e-01  7.996116e-02  1.775604e-01
  1.690000e+00  8.874732e-01  1.141912e-01  7.976994e-02  1.771069e-01
  1.690000e+00  8.931259e-01  1.139256e-01  7.957967e-02  1.766529e-01
  1.690000e+00  8.987786e-01  1.136604e-01  7.938847e-02  1.761989e-01
  1.690000e+00  9.044313e-01  1.133956e-01  7.919198e-02  1.757444e-01
  1.690000e+00  9.100840e-01  1.131313e-01  7.899784e-02  1.752898e-01
  1.690000e+00  9.157367e-01  1.128675e-01  7.880321e-02  1.748343e-01
  1.690000e+00  9.213894e-01  1.126042e-01  7.860338e-02  1.743794e-01
  1.690000e+00  9.270421e-01  1.123415e-01  7.840231e-02  1.739247e-01
  1.690000e+00  9.326948e-01  1.120793e-01  7.820016e-02  1.734696e-01
  1.690000e+00  9.383475e-01  1.118176e-01  7.799892e-02  1.730139e-01
  1.690000e+00  9.440002e-01  1.115565e-01  7.779461e-02  1.725583e-01
  1.690000e+00  9.496528e-01  1.112962e-01  7.758797e-02  1.721038e-01
  1.690000e+00  9.553055e-01  1.110362e-01  7.738345e-02  1.716479e-01
  1.690000e+00  9.609582e-01  1.107771e-01  7.717648e-02  1.711936e-01
  1.690000e+00  9.666109e-01  1.105185e-01  7.696579e-02  1.707376e-01
  1.690000e+00  9.722636e-01  1.102606e-01  7.675509e-02  1.702825e-01
  1.690000e+00  9.779163e-01  1.100034e-01  7.654159e-02  1.698272e-01
  1.690000e+00  9.835690e-01  1.097469e-01  7.633087e-02  1.693732e-01
  1.690000e+00  9.892217e-01  1.094911e-01  7.611585e-02  1.689183e-01
  1.690000e+00  9.948744e-01  1.092359e-01  7.590063e-02  1.684628e-01
  1.690000e+00  1.000527e+00  1.089816e-01  7.568465e-02  1.680090e-01
  1.690000e+00  1.006180e+00  1.087278e-01  7.546561e-02  1.675542e-01
  1.690000e+00  1.011832e+00  1.084749e-01  7.524247e-02  1.671000e-01
  1.690000e+00  1.017485e+00  1.082224e-01  7.502666e-02  1.666454e-01
  1.690000e+00  1.023138e+00  1.079709e-01  7.480544e-02  1.661914e-01
  1.690000e+00  1.028791e+00  1.077203e-01  7.458220e-02  1.657379e-01
  1.690000e+00  1.034443e+00  1.074705e-01  7.435899e-02  1.652845e-01
  1.690000e+00  1.040096e+00  1.072211e-01  7.413534e-02  1.648312e-01
  1.690000e+00  1.045749e+00  1.069724e-01  7.391404e-02  1.643773e-01
  1.690000e+00  1.051401e+00  1.067247e-01  7.368917e-02  1.639238e-01
  1.690000e+00  1.057054e+00  1.064777e-01  7.346362e-02  1.634707e-01
  1.690000e+00  1.062707e+00  1.062315e-01  7.323934e-02  1.630177e-01
  1.690000e+00  1.068359e+00  1.059860e-01  7.301401e-02  1.625645e-01
  1.690000e+00  1.074012e+00  1.057413e-01  7.278970e-02  1.621109e-01
  1.690000e+00  1.079665e+00  1.054974e-01  7.256710e-02  1.616571e-01
  1.690000e+00  1.085318e+00  1.052541e-01  7.234254e-02  1.612034e-01
  1.690000e+00  1.090970e+00  1.050119e-01  7.212310e-02  1.607496e-01
  1.690000e+00  1.096623e+00  1.047699e-01  7.190048e-02  1.602952e-01
  1.690000e+00  1.102276e+00  1.045284e-01  7.168638e-02  1.598408e-01
  1.690000e+00  1.107928e+00  1.042881e-01  7.030153e-02  1.593862e-01
  1.690000e+00  1.113581e+00  1.040480e-01  6.992938e-02  1.589303e-01
  1.690000e+00  1.119234e+00  1.038077e-01  6.954439e-02  1.584736e-01
  1.690000e+00  1.124886e+00  1.035690e-01  6.914331e-02  1.580172e-01
  1.700000e+00  0.000000e+00  1.424895e-01  1.243932e-01  3.089387e-01
  1.700000e+00  5.681715e-03  1.424879e-01  1.243996e-01  3.089534e-01
  1.700000e+00  1.136343e-02  1.424834e-01  1.244187e-01  3.089975e-01
  1.700000e+00  1.704514e-02  1.424758e-01  1.244506e-01  3.090709e-01
  1.700000e+00  2.272686e-02  1.424652e-01  1.244953e-01  3.091737e-01
  1.700000e+00  2.840857e-02  1.424516e-01  1.245526e-01  3.093056e-01
  1.700000e+00  3.409029e-02  1.424350e-01  1.246225e-01  3.094665e-01
  1.700000e+00  3.977200e-02  1.424155e-01  1.247050e-01  3.096563e-01
  1.700000e+00  4.545372e-02  1.423930e-01  1.247999e-01  3.098749e-01
  1.700000e+00  5.113543e-02  1.423677e-01  1.249072e-01  3.101219e-01
  1.700000e+00  5.681715e-02  1.423396e-01  1.250267e-01  3.103972e-01
  1.700000e+00  6.249886e-02  1.423087e-01  1.251583e-01  3.107005e-01
  1.700000e+00  6.818058e-02  1.422750e-01  1.253020e-01  3.110315e-01
  1.700000e+00  7.386229e-02  1.422387e-01  1.254574e-01  3.113899e-01
  1.700000e+00  7.954401e-02  1.421998e-01  1.256245e-01  3.117753e-01
  1.700000e+00  8.522572e-02  1.421584e-01  1.258032e-01  3.121876e-01
  1.700000e+00  9.090743e-02  1.421144e-01  1.259932e-01  3.126261e-01
  1.700000e+00  9.658915e-02  1.420681e-01  1.261944e-01  3.130907e-01
  1.700000e+00  1.022709e-01  1.420194e-01  1.264066e-01  3.135808e-01
  1.700000e+00  1.079526e-01  1.419685e-01  1.266295e-01  3.140962e-01
  1.700000e+00  1.136343e-01  1.419153e-01  1.268631e-01  3.146364e-01
  1.700000e+00  1.193160e-01  1.418601e-01  1.271071e-01  3.152009e-01
  1.700000e+00  1.249977e-01  1.418027e-01  1.273612e-01  3.157893e-01
  1.700000e+00  1.306794e-01  1.417435e-01  1.276254e-01  3.164011e-01
  1.700000e+00  1.363612e-01  1.416824e-01  1.278994e-01  3.170360e-01
  1.700000e+00  1.420429e-01  1.416194e-01  1.281829e-01  3.176933e-01
  1.700000e+00  1.477246e-01  1.415548e-01  1.284758e-01  3.183729e-01
  1.700000e+00  1.534063e-01  1.414885e-01  1.287778e-01  3.190740e-01
  1.700000e+00  1.590880e-01  1.414206e-01  1.290888e-01  3.197963e-01
  1.700000e+00  1.647697e-01  1.413512e-01  1.294084e-01  3.205391e-01
  1.700000e+00  1.704514e-01  1.412805e-01  1.297368e-01  3.213022e-01
  1.700000e+00  1.761332e-01  1.412084e-01  1.300732e-01  3.220852e-01
  1.700000e+00  1.818149e-01  1.411351e-01  1.304177e-01  3.228873e-01
  1.700000e+00  1.874966e-01  1.410605e-01  1.307700e-01  3.237083e-01
  1.700000e+00  1.931783e-01  1.409848e-01  1.311300e-01  3.245477e-01
  1.700000e+00  1.988600e-01  1.409081e-01  1.314973e-01  3.254049e-01
  1.700000e+00  2.045417e-01  1.408304e-01  1.318719e-01  3.262797e-01
  1.700000e+00  2.102234e-01  1.404870e-01  9.121269e-02  2.189778e-01
  1.700000e+00  2.159052e-01  1.403793e-01  9.119782e-02  2.188271e-01
  1.700000e+00  2.215869e-01  1.402689e-01  9.118175e-02  2.186720e-01
  1.700000e+00  2.272686e-01  1.401559e-01  9.116621e-02  2.185135e-01
  1.700000e+00  2.329503e-01  1.400401e-01  9.114932e-02  2.183510e-01
  1.700000e+00  2.386320e-01  1.399217e-01  9.113180e-02  2.181843e-01
  1.700000e+00  2.443137e-01  1.398006e-01  9.111370e-02  2.180144e-01
  1.700000e+00  2.499954e-01  1.396769e-01  9.109426e-02  2.178389e-01
  1.700000e+00  2.556772e-01  1.395505e-01  9.107531e-02  2.176616e-01
  1.700000e+00  2.613589e-01  1.394216e-01  9.105472e-02  2.174794e-01
  1.700000e+00  2.670406e-01  1.392900e-01  9.103423e-02  2.172946e-01
  1.700000e+00  2.727223e-01  1.391558e-01  9.101235e-02  2.171046e-01
  1.700000e+00  2.784040e-01  1.390191e-01  9.098895e-02  2.169109e-01
  1.700000e+00  2.840857e-01  1.388798e-01  9.096638e-02  2.167133e-01
  1.700000e+00  2.897674e-01  1.387380e-01  9.094149e-02  2.165124e-01
  1.700000e+00  2.954492e-01  1.385938e-01  9.091700e-02  2.163077e-01
  1.700000e+00  3.011309e-01  1.384470e-01  9.089120e-02  2.160994e-01
  1.700000e+00  3.068126e-01  1.382976e-01  9.086405e-02  2.158862e-01
  1.700000e+00  3.124943e-01  1.381459e-01  9.083601e-02  2.156701e-01
  1.700000e+00  3.181760e-01  1.379916e-01  9.080791e-02  2.154503e-01
  1.700000e+00  3.238577e-01  1.378350e-01  9.077756e-02  2.152263e-01
  1.700000e+00  3.295394e-01  1.376759e-01  9.074729e-02  2.149988e-01
  1.700000e+00  3.352212e-01  1.375144e-01  9.071496e-02  2.147675e-01
  1.700000e+00  3.409029e-01  1.373506e-01  9.068346e-02  2.145323e-01
  1.700000e+00  3.465846e-01  1.371844e-01  9.064772e-02  2.142934e-01
  1.700000e+00  3.522663e-01  1.370159e-01  9.061439e-02  2.140513e-01
  1.700000e+00  3.579480e-01  1.368451e-01  9.057816e-02  2.138056e-01
  1.700000e+00  3.636297e-01  1.366720e-01  9.054143e-02  2.135557e-01
  1.700000e+00  3.693115e-01  1.364965e-01  9.050333e-02  2.133026e-01
  1.700000e+00  3.749932e-01  1.363189e-01  9.046320e-02  2.130464e-01
  1.700000e+00  3.806749e-01  1.361390e-01  9.042363e-02  2.127849e-01
  1.700000e+00  3.863566e-01  1.359570e-01  9.038143e-02  2.125209e-01
  1.700000e+00  3.920383e-01  1.357727e-01  9.033900e-02  2.122540e-01
  1.700000e+00  3.977200e-01  1.355863e-01  9.029481e-02  2.119823e-01
  1.700000e+00  4.034017e-01  1.353977e-01  9.024940e-02  2.117078e-01
  1.700000e+00  4.090835e-01  1.352071e-01  9.020318e-02  2.114304e-01
  1.700000e+00  4.147652e-01  1.350143e-01  9.015657e-02  2.111487e-01
  1.700000e+00  4.204469e-01  1.348195e-01  9.010645e-02  2.108635e-01
  1.700000e+00  4.261286e-01  1.346226e-01  9.005600e-02  2.105752e-01
  1.700000e+00  4.318103e-01  1.344237e-01  9.000443e-02  2.102824e-01
  1.700000e+00  4.374920e-01  1.342229e-01  8.995206e-02  2.099881e-01
  1.700000e+00  4.431737e-01  1.340200e-01  8.989675e-02  2.096894e-01
  1.700000e+00  4.488555e-01  1.338151e-01  8.983888e-02  2.093863e-01
  1.700000e+00  4.545372e-01  1.336084e-01  8.978266e-02  2.090818e-01
  1.700000e+00  4.602189e-01  1.333998e-01  8.972421e-02  2.087734e-01
  1.700000e+00  4.659006e-01  1.331893e-01  8.966320e-02  2.084609e-01
  1.700000e+00  4.715823e-01  1.329770e-01  8.960226e-02  2.081468e-01
  1.700000e+00  4.772640e-01  1.327629e-01  8.953859e-02  2.078281e-01
  1.700000e+00  4.829457e-01  1.325471e-01  8.947367e-02  2.075072e-01
  1.700000e+00  4.886275e-01  1.323294e-01  8.940699e-02  2.071819e-01
  1.700000e+00  4.943092e-01  1.321100e-01  8.933886e-02  2.068533e-01
  1.700000e+00  4.999909e-01  1.318889e-01  8.927035e-02  2.065237e-01
  1.700000e+00  5.056726e-01  1.316662e-01  8.919941e-02  2.061889e-01
  1.700000e+00  5.113543e-01  1.314417e-01  8.912738e-02  2.058526e-01
  1.700000e+00  5.170360e-01  1.312157e-01  8.905257e-02  2.055118e-01
  1.700000e+00  5.227177e-01  1.309880e-01  8.897766e-02  2.051689e-01
  1.700000e+00  5.283995e-01  1.307588e-01  8.889978e-02  2.048222e-01
  1.700000e+00  5.340812e-01  1.305281e-01  8.882045e-02  2.044730e-01
  1.700000e+00  5.397629e-01  1.302959e-01  8.873908e-02  2.041215e-01
  1.700000e+00  5.454446e-01  1.300622e-01  8.865718e-02  2.037663e-01
  1.700000e+00  5.511263e-01  1.298270e-01  8.857308e-02  2.034091e-01
  1.700000e+00  5.568080e-01  1.295905e-01  8.848671e-02  2.030483e-01
  1.700000e+00  5.624898e-01  1.293525e-01  8.839970e-02  2.026858e-01
  1.700000e+00  5.681715e-01  1.291133e-01  8.830985e-02  2.023200e-01
  1.700000e+00  5.738532e-01  1.288726e-01  8.821785e-02  2.019511e-01
  1.700000e+00  5.795349e-01  1.286306e-01  8.812515e-02  2.015794e-01
  1.700000e+00  5.852166e-01  1.283875e-01  8.803172e-02  2.012063e-01
  1.700000e+00  5.908983e-01  1.281430e-01  8.793463e-02  2.008289e-01
  1.700000e+00  5.965800e-01  1.278974e-01  8.783704e-02  2.004496e-01
  1.700000e+00  6.022618e-01  1.276506e-01  8.773697e-02  2.000681e-01
  1.700000e+00  6.079435e-01  1.274026e-01  8.763361e-02  1.996837e-01
  1.700000e+00  6.136252e-01  1.271535e-01  8.752998e-02  1.992966e-01
  1.700000e+00  6.193069e-01  1.269034e-01  8.742577e-02  1.989076e-01
  1.700000e+00  6.249886e-01  1.266522e-01  8.731813e-02  1.985164e-01
  1.700000e+00  6.306703e-01  1.263999e-01  8.720798e-02  1.981227e-01
  1.700000e+00  6.363520e-01  1.261468e-01  8.709810e-02  1.977268e-01
  1.700000e+00  6.420338e-01  1.258924e-01  8.698525e-02  1.973274e-01
  1.700000e+00  6.477155e-01  1.256375e-01  8.687003e-02  1.969272e-01
  1.700000e+00  6.533972e-01  1.253815e-01  8.675536e-02  1.965251e-01
  1.700000e+00  6.590789e-01  1.251246e-01  8.663584e-02  1.961195e-01
  1.700000e+00  6.647606e-01  1.248668e-01  8.651674e-02  1.957128e-01
  1.700000e+00  6.704423e-01  1.246084e-01  8.639524e-02  1.953039e-01
  1.700000e+00  6.761240e-01  1.243490e-01  8.627020e-02  1.948921e-01
  1.700000e+00  6.818058e-01  1.240891e-01  8.614628e-02  1.944796e-01
  1.700000e+00  6.874875e-01  1.238284e-01  8.601663e-02  1.940645e-01
  1.700000e+00  6.931692e-01  1.235669e-01  8.588800e-02  1.936478e-01
  1.700000e+00  6.988509e-01  1.233049e-01  8.575575e-02  1.932281e-01
  1.700000e+00  7.045326e-01  1.230423e-01  8.562393e-02  1.928079e-01
  1.700000e+00  7.102143e-01  1.227790e-01  8.548934e-02  1.923851e-01
  1.700000e+00  7.158960e-01  1.225152e-01  8.535124e-02  1.919618e-01
  1.700000e+00  7.215778e-01  1.222509e-01  8.521271e-02  1.915354e-01
  1.700000e+00  7.272595e-01  1.219861e-01  8.507277e-02  1.911077e-01
  1.700000e+00  7.329412e-01  1.217208e-01  8.492946e-02  1.906790e-01
  1.700000e+00  7.386229e-01  1.214552e-01  8.478552e-02  1.902489e-01
  1.700000e+00  7.443046e-01  1.211891e-01  8.464134e-02  1.898161e-01
  1.700000e+00  7.499863e-01  1.209227e-01  8.449239e-02  1.893826e-01
  1.700000e+00  7.556680e-01  1.206560e-01  8.434182e-02  1.889481e-01
  1.700000e+00  7.613498e-01  1.203888e-01  8.418898e-02  1.885112e-01
  1.700000e+00  7.670315e-01  1.201214e-01  8.403794e-02  1.880732e-01
  1.700000e+00  7.727132e-01  1.198538e-01  8.388225e-02  1.876338e-01
  1.700000e+00  7.783949e-01  1.195860e-01  8.372750e-02  1.871944e-01
  1.700000e+00  7.840766e-01  1.193180e-01  8.356727e-02  1.867522e-01
  1.700000e+00  7.897583e-01  1.190500e-01  8.340820e-02  1.863104e-01
  1.700000e+00  7.954401e-01  1.187816e-01  8.324398e-02  1.858662e-01
  1.700000e+00  8.011218e-01  1.185133e-01  8.308201e-02  1.854218e-01
  1.700000e+00  8.068035e-01  1.182449e-01  8.291552e-02  1.849764e-01
  1.700000e+00  8.124852e-01  1.179765e-01  8.274890e-02  1.845299e-01
  1.700000e+00  8.181669e-01  1.177081e-01  8.257938e-02  1.840818e-01
  1.700000e+00  8.238486e-01  1.174399e-01  8.240842e-02  1.836343e-01
  1.700000e+00  8.295303e-01  1.171714e-01  8.223461e-02  1.831834e-01
  1.700000e+00  8.352121e-01  1.169031e-01  8.206266e-02  1.827336e-01
  1.700000e+00  8.408938e-01  1.166350e-01  8.188628e-02  1.822834e-01
  1.700000e+00  8.465755e-01  1.163672e-01  8.170824e-02  1.818317e-01
  1.700000e+00  8.522572e-01  1.160993e-01  8.152933e-02  1.813789e-01
  1.700000e+00  8.579389e-01  1.158316e-01  8.135201e-02  1.809262e-01
  1.700000e+00  8.636206e-01  1.155644e-01  8.116794e-02  1.804732e-01
  1.700000e+00  8.693023e-01  1.152973e-01  8.098293e-02  1.800200e-01
  1.700000e+00  8.749841e-01  1.150304e-01  8.079889e-02  1.795647e-01
  1.700000e+00  8.806658e-01  1.147639e-01  8.061185e-02  1.791101e-01
  1.700000e+00  8.863475e-01  1.144978e-01  8.042427e-02  1.786550e-01
  1.700000e+00  8.920292e-01  1.142318e-01  8.023410e-02  1.781993e-01
  1.700000e+00  8.977109e-01  1.139663e-01  8.004057e-02  1.777429e-01
  1.700000e+00  9.033926e-01  1.137012e-01  7.984967e-02  1.772867e-01
  1.700000e+00  9.090743e-01  1.134365e-01  7.965432e-02  1.768301e-01
  1.700000e+00  9.147561e-01  1.131725e-01  7.945571e-02  1.763736e-01
  1.700000e+00  9.204378e-01  1.129087e-01  7.926105e-02  1.759163e-01
  1.700000e+00  9.261195e-01  1.126455e-01  7.906233e-02  1.754587e-01
  1.700000e+00  9.318012e-01  1.123830e-01  7.886296e-02  1.750023e-01
  1.700000e+00  9.374829e-01  1.121207e-01  7.866121e-02  1.745440e-01
  1.700000e+00  9.431646e-01  1.118591e-01  7.845788e-02  1.740869e-01
  1.700000e+00  9.488463e-01  1.115982e-01  7.825229e-02  1.736291e-01
  1.700000e+00  9.545281e-01  1.113378e-01  7.804718e-02  1.731720e-01
  1.700000e+00  9.602098e-01  1.110780e-01  7.784067e-02  1.727145e-01
  1.700000e+00  9.658915e-01  1.108189e-01  7.763174e-02  1.722569e-01
  1.700000e+00  9.715732e-01  1.105605e-01  7.742179e-02  1.717994e-01
  1.700000e+00  9.772549e-01  1.103026e-01  7.720686e-02  1.713422e-01
  1.700000e+00  9.829366e-01  1.100456e-01  7.699882e-02  1.708857e-01
  1.700000e+00  9.886183e-01  1.097891e-01  7.678336e-02  1.704278e-01
  1.700000e+00  9.943001e-01  1.095333e-01  7.656737e-02  1.699706e-01
  1.700000e+00  9.999818e-01  1.092784e-01  7.635366e-02  1.695144e-01
  1.700000e+00  1.005663e+00  1.090241e-01  7.613298e-02  1.690575e-01
  1.700000e+00  1.011345e+00  1.087703e-01  7.591822e-02  1.686010e-01
  1.700000e+00  1.017027e+00  1.085172e-01  7.569452e-02  1.681445e-01
  1.700000e+00  1.022709e+00  1.082652e-01  7.547381e-02  1.676883e-01
  1.700000e+00  1.028390e+00  1.080139e-01  7.525347e-02  1.672321e-01
  1.700000e+00  1.034072e+00  1.077633e-01  7.503089e-02  1.667762e-01
  1.700000e+00  1.039754e+00  1.075136e-01  7.480642e-02  1.663203e-01
  1.700000e+00  1.045435e+00  1.072642e-01  7.458036e-02  1.658639e-01
  1.700000e+00  1.051117e+00  1.070157e-01  7.435505e-02  1.654093e-01
  1.700000e+00  1.056799e+00  1.067681e-01  7.413365e-02  1.649535e-01
  1.700000e+00  1.062481e+00  1.065214e-01  7.390739e-02  1.644984e-01
  1.700000e+00  1.068162e+00  1.062752e-01  7.368389e-02  1.640427e-01
  1.700000e+00  1.073844e+00  1.060299e-01  7.346009e-02  1.635878e-01
  1.700000e+00  1.079526e+00  1.057855e-01  7.323454e-02  1.631315e-01
  1.700000e+00  1.085207e+00  1.055416e-01  7.300803e-02  1.626758e-01
  1.700000e+00  1.090889e+00  1.052984e-01  7.278677e-02  1.622204e-01
  1.700000e+00  1.096571e+00  1.050563e-01  7.256428e-02  1.617640e-01
  1.700000e+00  1.102253e+00  1.048145e-01  7.234356e-02  1.613091e-01
  1.700000e+00  1.107934e+00  1.045734e-01  7.212582e-02  1.608520e-01
  1.700000e+00  1.113616e+00  1.043331e-01  7.073518e-02  1.603947e-01
  1.700000e+00  1.119298e+00  1.040932e-01  7.036289e-02  1.599370e-01
  1.700000e+00  1.124980e+00  1.038533e-01  6.997206e-02  1.594792e-01
  1.700000e+00  1.130661e+00  1.036146e-01  6.956887e-02  1.590196e-01
  1.710000e+00  0.000000e+00  1.424895e-01  1.243932e-01  3.089387e-01
  1.710000e+00  5.710734e-03  1.424879e-01  1.243996e-01  3.089535e-01
  1.710000e+00  1.142147e-02  1.424833e-01  1.244190e-01  3.089981e-01
  1.710000e+00  1.713220e-02  1.424756e-01  1.244512e-01  3.090723e-01
  1.710000e+00  2.284294e-02  1.424649e-01  1.244963e-01  3.091761e-01
  1.710000e+00  2.855367e-02  1.424512e-01  1.245542e-01  3.093093e-01
  1.710000e+00  3.426440e-02  1.424344e-01  1.246249e-01  3.094719e-01
  1.710000e+00  3.997514e-02  1.424147e-01  1.247082e-01  3.096637e-01
  1.710000e+00  4.568587e-02  1.423920e-01  1.248041e-01  3.098844e-01
  1.710000e+00  5.139660e-02  1.423665e-01  1.249124e-01  3.101339e-01
  1.710000e+00  5.710734e-02  1.423381e-01  1.250332e-01  3.104121e-01
  1.710000e+00  6.281807e-02  1.423069e-01  1.251661e-01  3.107184e-01
  1.710000e+00  6.852881e-02  1.422729e-01  1.253111e-01  3.110527e-01
  1.710000e+00  7.423954e-02  1.422362e-01  1.254681e-01  3.114146e-01
  1.710000e+00  7.995027e-02  1.421970e-01  1.256369e-01  3.118039e-01
  1.710000e+00  8.566101e-02  1.421551e-01  1.258174e-01  3.122203e-01
  1.710000e+00  9.137174e-02  1.421107e-01  1.260092e-01  3.126631e-01
  1.710000e+00  9.708247e-02  1.420640e-01  1.262124e-01  3.131323e-01
  1.710000e+00  1.027932e-01  1.420148e-01  1.264266e-01  3.136272e-01
  1.710000e+00  1.085039e-01  1.419634e-01  1.266517e-01  3.141476e-01
  1.710000e+00  1.142147e-01  1.419098e-01  1.268875e-01  3.146929e-01
  1.710000e+00  1.199254e-01  1.418540e-01  1.271339e-01  3.152628e-01
  1.710000e+00  1.256361e-01  1.417962e-01  1.273904e-01  3.158568e-01
  1.710000e+00  1.313469e-01  1.417364e-01  1.276571e-01  3.164745e-01
  1.710000e+00  1.370576e-01  1.416747e-01  1.279336e-01  3.171154e-01
  1.710000e+00  1.427683e-01  1.416113e-01  1.282198e-01  3.177790e-01
  1.710000e+00  1.484791e-01  1.415461e-01  1.285154e-01  3.184648e-01
  1.710000e+00  1.541898e-01  1.414792e-01  1.288202e-01  3.191723e-01
  1.710000e+00  1.599005e-01  1.414108e-01  1.291340e-01  3.199012e-01
  1.710000e+00  1.656113e-01  1.413408e-01  1.294565e-01  3.206509e-01
  1.710000e+00  1.713220e-01  1.412696e-01  1.297879e-01  3.214210e-01
  1.710000e+00  1.770327e-01  1.411969e-01  1.301273e-01  3.222110e-01
  1.710000e+00  1.827435e-01  1.411230e-01  1.304747e-01  3.230202e-01
  1.710000e+00  1.884542e-01  1.410478e-01  1.308302e-01  3.238486e-01
  1.710000e+00  1.941649e-01  1.409716e-01  1.311932e-01  3.246953e-01
  1.710000e+00  1.998757e-01  1.408943e-01  1.315638e-01  3.255600e-01
  1.710000e+00  2.055864e-01  1.408161e-01  1.319416e-01  3.264423e-01
  1.710000e+00  2.112971e-01  1.407369e-01  1.323264e-01  3.273416e-01
  1.710000e+00  2.170079e-01  1.406569e-01  1.327181e-01  3.282577e-01
  1.710000e+00  2.227186e-01  1.402717e-01  9.166653e-02  2.199264e-01
