# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  1.660000e+00  2.506888e-01  1.434929e-01  1.253530e-01  3.153908e-01
  1.660000e+00  2.562596e-01  1.433922e-01  1.257831e-01  3.163879e-01
  1.660000e+00  2.618305e-01  1.432911e-01  1.262183e-01  3.173977e-01
  1.660000e+00  2.674014e-01  1.431897e-01  1.266583e-01  3.184195e-01
  1.660000e+00  2.729722e-01  1.430881e-01  1.271031e-01  3.194536e-01
  1.660000e+00  2.785431e-01  1.424459e-01  8.868866e-02  2.160717e-01
  1.660000e+00  2.841139e-01  1.422917e-01  8.867391e-02  2.158640e-01
  1.660000e+00  2.896848e-01  1.421347e-01  8.866020e-02  2.156535e-01
  1.660000e+00  2.952557e-01  1.419749e-01  8.864404e-02  2.154387e-01
  1.660000e+00  3.008265e-01  1.418121e-01  8.862784e-02  2.152188e-01
  1.660000e+00  3.063974e-01  1.416466e-01  8.861098e-02  2.149964e-01
  1.660000e+00  3.119683e-01  1.414783e-01  8.859336e-02  2.147694e-01
  1.660000e+00  3.175391e-01  1.413071e-01  8.857455e-02  2.145378e-01
  1.660000e+00  3.231100e-01  1.411332e-01  8.855463e-02  2.143016e-01
  1.660000e+00  3.286808e-01  1.409565e-01  8.853383e-02  2.140621e-01
  1.660000e+00  3.342517e-01  1.407770e-01  8.851317e-02  2.138184e-01
  1.660000e+00  3.398226e-01  1.405949e-01  8.849009e-02  2.135711e-01
  1.660000e+00  3.453934e-01  1.404100e-01  8.846784e-02  2.133199e-01
  1.660000e+00  3.509643e-01  1.402223e-01  8.844195e-02  2.130633e-01
  1.660000e+00  3.565351e-01  1.400321e-01  8.841804e-02  2.128040e-01
  1.660000e+00  3.621060e-01  1.398391e-01  8.839141e-02  2.125401e-01
  1.660000e+00  3.676769e-01  1.396434e-01  8.836238e-02  2.122717e-01
  1.660000e+00  3.732477e-01  1.394452e-01  8.833513e-02  2.120002e-01
  1.660000e+00  3.788186e-01  1.392443e-01  8.830389e-02  2.117242e-01
  1.660000e+00  3.843895e-01  1.390409e-01  8.827317e-02  2.114439e-01
  1.660000e+00  3.899603e-01  1.388349e-01  8.824081e-02  2.111603e-01
  1.660000e+00  3.955312e-01  1.386263e-01  8.820723e-02  2.108723e-01
  1.660000e+00  4.011020e-01  1.384152e-01  8.817179e-02  2.105799e-01
  1.660000e+00  4.066729e-01  1.382016e-01  8.813630e-02  2.102840e-01
  1.660000e+00  4.122438e-01  1.379856e-01  8.809858e-02  2.099852e-01
  1.660000e+00  4.178146e-01  1.377671e-01  8.805909e-02  2.096808e-01
  1.660000e+00  4.233855e-01  1.375461e-01  8.801967e-02  2.093738e-01
  1.660000e+00  4.289563e-01  1.373228e-01  8.797789e-02  2.090623e-01
  1.660000e+00  4.345272e-01  1.370971e-01  8.793491e-02  2.087479e-01
  1.660000e+00  4.400981e-01  1.368690e-01  8.788888e-02  2.084279e-01
  1.660000e+00  4.456689e-01  1.366386e-01  8.784336e-02  2.081046e-01
  1.660000e+00  4.512398e-01  1.364059e-01  8.779621e-02  2.077785e-01
  1.660000e+00  4.568107e-01  1.361709e-01  8.774675e-02  2.074475e-01
  1.660000e+00  4.623815e-01  1.359336e-01  8.769572e-02  2.071134e-01
  1.660000e+00  4.679524e-01  1.356941e-01  8.764320e-02  2.067751e-01
  1.660000e+00  4.735232e-01  1.354526e-01  8.758792e-02  2.064332e-01
  1.660000e+00  4.790941e-01  1.352088e-01  8.753300e-02  2.060874e-01
  1.660000e+00  4.846650e-01  1.349629e-01  8.747622e-02  2.057380e-01
  1.660000e+00  4.902358e-01  1.347150e-01  8.741673e-02  2.053858e-01
  1.660000e+00  4.958067e-01  1.344651e-01  8.735643e-02  2.050304e-01
  1.660000e+00  5.013775e-01  1.342130e-01  8.729395e-02  2.046698e-01
  1.660000e+00  5.069484e-01  1.339590e-01  8.722912e-02  2.043058e-01
  1.660000e+00  5.125193e-01  1.337030e-01  8.716274e-02  2.039390e-01
  1.660000e+00  5.180901e-01  1.334452e-01  8.709531e-02  2.035684e-01
  1.660000e+00  5.236610e-01  1.331854e-01  8.702545e-02  2.031947e-01
  1.660000e+00  5.292319e-01  1.329238e-01  8.695312e-02  2.028169e-01
  1.660000e+00  5.348027e-01  1.326603e-01  8.687942e-02  2.024366e-01
  1.660000e+00  5.403736e-01  1.323952e-01  8.680435e-02  2.020526e-01
  1.660000e+00  5.459444e-01  1.321283e-01  8.672733e-02  2.016663e-01
  1.660000e+00  5.515153e-01  1.318596e-01  8.664680e-02  2.012746e-01
  1.660000e+00  5.570862e-01  1.315894e-01  8.656495e-02  2.008805e-01
  1.660000e+00  5.626570e-01  1.313176e-01  8.648029e-02  2.004842e-01
  1.660000e+00  5.682279e-01  1.310441e-01  8.639614e-02  2.000839e-01
  1.660000e+00  5.737987e-01  1.307690e-01  8.630898e-02  1.996807e-01
  1.660000e+00  5.793696e-01  1.304926e-01  8.621967e-02  1.992753e-01
  1.660000e+00  5.849405e-01  1.302146e-01  8.612869e-02  1.988655e-01
  1.660000e+00  5.905113e-01  1.299353e-01  8.603371e-02  1.984532e-01
  1.660000e+00  5.960822e-01  1.296545e-01  8.593874e-02  1.980385e-01
  1.660000e+00  6.016531e-01  1.293725e-01  8.584093e-02  1.976200e-01
  1.660000e+00  6.072239e-01  1.290891e-01  8.574138e-02  1.971996e-01
  1.660000e+00  6.127948e-01  1.288045e-01  8.563837e-02  1.967758e-01
  1.660000e+00  6.183656e-01  1.285188e-01  8.553539e-02  1.963499e-01
  1.660000e+00  6.239365e-01  1.282318e-01  8.542869e-02  1.959213e-01
  1.660000e+00  6.295074e-01  1.279438e-01  8.532084e-02  1.954905e-01
  1.660000e+00  6.350782e-01  1.276546e-01  8.521074e-02  1.950559e-01
  1.660000e+00  6.406491e-01  1.273644e-01  8.509633e-02  1.946195e-01
  1.660000e+00  6.462199e-01  1.270734e-01  8.498255e-02  1.941801e-01
  1.660000e+00  6.517908e-01  1.267813e-01  8.486552e-02  1.937397e-01
  1.660000e+00  6.573617e-01  1.264883e-01  8.474683e-02  1.932960e-01
  1.660000e+00  6.629325e-01  1.261946e-01  8.462542e-02  1.928505e-01
  1.660000e+00  6.685034e-01  1.259000e-01  8.450283e-02  1.924022e-01
  1.660000e+00  6.740743e-01  1.256047e-01  8.437603e-02  1.919521e-01
  1.660000e+00  6.796451e-01  1.253089e-01  8.424985e-02  1.915009e-01
  1.660000e+00  6.852160e-01  1.250121e-01  8.411808e-02  1.910459e-01
  1.660000e+00  6.907868e-01  1.247148e-01  8.398744e-02  1.905901e-01
  1.660000e+00  6.963577e-01  1.244169e-01  8.385409e-02  1.901318e-01
  1.660000e+00  7.019286e-01  1.241187e-01  8.371734e-02  1.896735e-01
  1.660000e+00  7.074994e-01  1.238199e-01  8.357848e-02  1.892114e-01
  1.660000e+00  7.130703e-01  1.235207e-01  8.343978e-02  1.887487e-01
  1.660000e+00  7.186411e-01  1.232210e-01  8.329717e-02  1.882841e-01
  1.660000e+00  7.242120e-01  1.229211e-01  8.315204e-02  1.878180e-01
  1.660000e+00  7.297829e-01  1.226209e-01  8.300557e-02  1.873496e-01
  1.660000e+00  7.353537e-01  1.223204e-01  8.285671e-02  1.868812e-01
  1.660000e+00  7.409246e-01  1.220197e-01  8.270817e-02  1.864107e-01
  1.660000e+00  7.464955e-01  1.217189e-01  8.255528e-02  1.859391e-01
  1.660000e+00  7.520663e-01  1.214179e-01  8.239812e-02  1.854652e-01
  1.660000e+00  7.576372e-01  1.211170e-01  8.224363e-02  1.849912e-01
  1.660000e+00  7.632080e-01  1.208160e-01  8.208537e-02  1.845173e-01
  1.660000e+00  7.687789e-01  1.205150e-01  8.192494e-02  1.840409e-01
  1.660000e+00  7.743498e-01  1.202142e-01  8.176218e-02  1.835641e-01
  1.660000e+00  7.799206e-01  1.199134e-01  8.159728e-02  1.830862e-01
  1.660000e+00  7.854915e-01  1.196127e-01  8.143160e-02  1.826064e-01
  1.660000e+00  7.910623e-01  1.193123e-01  8.126240e-02  1.821275e-01
  1.660000e+00  7.966332e-01  1.190122e-01  8.109166e-02  1.816474e-01
  1.660000e+00  8.022041e-01  1.187122e-01  8.092113e-02  1.811658e-01
  1.660000e+00  8.077749e-01  1.184127e-01  8.074801e-02  1.806854e-01
  1.660000e+00  8.133458e-01  1.181135e-01  8.057105e-02  1.802030e-01
  1.660000e+00  8.189167e-01  1.178147e-01  8.039353e-02  1.797209e-01
  1.660000e+00  8.244875e-01  1.175164e-01  8.021665e-02  1.792388e-01
  1.660000e+00  8.300584e-01  1.172183e-01  8.003510e-02  1.787552e-01
  1.660000e+00  8.356292e-01  1.169212e-01  7.985276e-02  1.782725e-01
  1.660000e+00  8.412001e-01  1.166243e-01  7.966890e-02  1.777889e-01
  1.660000e+00  8.467710e-01  1.163281e-01  7.948239e-02  1.773054e-01
  1.660000e+00  8.523418e-01  1.160325e-01  7.929645e-02  1.768212e-01
  1.660000e+00  8.579127e-01  1.157376e-01  7.910650e-02  1.763375e-01
  1.660000e+00  8.634836e-01  1.154435e-01  7.891684e-02  1.758552e-01
  1.660000e+00  8.690544e-01  1.151499e-01  7.872538e-02  1.753706e-01
  1.660000e+00  8.746253e-01  1.148572e-01  7.852968e-02  1.748869e-01
  1.660000e+00  8.801961e-01  1.145654e-01  7.833474e-02  1.744042e-01
  1.660000e+00  8.857670e-01  1.142741e-01  7.813924e-02  1.739213e-01
  1.660000e+00  8.913379e-01  1.139839e-01  7.794152e-02  1.734385e-01
  1.660000e+00  8.969087e-01  1.136945e-01  7.774179e-02  1.729564e-01
  1.660000e+00  9.024796e-01  1.134060e-01  7.754092e-02  1.724744e-01
  1.660000e+00  9.080504e-01  1.131185e-01  7.733714e-02  1.719927e-01
  1.660000e+00  9.136213e-01  1.128319e-01  7.713197e-02  1.715116e-01
  1.660000e+00  9.191922e-01  1.125464e-01  7.692996e-02  1.710314e-01
  1.660000e+00  9.247630e-01  1.122619e-01  7.672396e-02  1.705522e-01
  1.660000e+00  9.303339e-01  1.119782e-01  7.651547e-02  1.700722e-01
  1.660000e+00  9.359048e-01  1.116959e-01  7.630887e-02  1.695932e-01
  1.660000e+00  9.414756e-01  1.114144e-01  7.609700e-02  1.691157e-01
  1.660000e+00  9.470465e-01  1.111340e-01  7.588399e-02  1.686372e-01
  1.660000e+00  9.526173e-01  1.108548e-01  7.567233e-02  1.681609e-01
  1.660000e+00  9.581882e-01  1.105766e-01  7.546085e-02  1.676844e-01
  1.660000e+00  9.637591e-01  1.102997e-01  7.524115e-02  1.672092e-01
  1.660000e+00  9.693299e-01  1.100238e-01  7.502891e-02  1.667343e-01
  1.660000e+00  9.749008e-01  1.097492e-01  7.480944e-02  1.662609e-01
  1.660000e+00  9.804716e-01  1.094757e-01  7.459211e-02  1.657869e-01
  1.660000e+00  9.860425e-01  1.092034e-01  7.437226e-02  1.653151e-01
  1.660000e+00  9.916134e-01  1.089320e-01  7.415297e-02  1.648438e-01
  1.660000e+00  9.971842e-01  1.086621e-01  7.393262e-02  1.643729e-01
  1.660000e+00  1.002755e+00  1.083931e-01  7.370902e-02  1.639027e-01
  1.660000e+00  1.008326e+00  1.081253e-01  7.348406e-02  1.634331e-01
  1.660000e+00  1.013897e+00  1.078589e-01  7.325798e-02  1.629645e-01
  1.660000e+00  1.019468e+00  1.075936e-01  7.303345e-02  1.624961e-01
  1.660000e+00  1.025039e+00  1.073294e-01  7.280825e-02  1.620296e-01
  1.660000e+00  1.030609e+00  1.070665e-01  7.258712e-02  1.615634e-01
  1.660000e+00  1.036180e+00  1.068047e-01  7.236315e-02  1.610986e-01
  1.660000e+00  1.041751e+00  1.065440e-01  7.213606e-02  1.606323e-01
  1.660000e+00  1.047322e+00  1.062847e-01  7.190623e-02  1.601687e-01
  1.660000e+00  1.052893e+00  1.060263e-01  7.168178e-02  1.597043e-01
  1.660000e+00  1.058464e+00  1.057692e-01  7.145739e-02  1.592415e-01
  1.660000e+00  1.064035e+00  1.055134e-01  7.123101e-02  1.587783e-01
  1.660000e+00  1.069605e+00  1.052584e-01  7.100859e-02  1.583155e-01
  1.660000e+00  1.075176e+00  1.050049e-01  7.078853e-02  1.578532e-01
  1.660000e+00  1.080747e+00  1.047521e-01  7.056342e-02  1.573915e-01
  1.660000e+00  1.086318e+00  1.045000e-01  6.933784e-02  1.569293e-01
  1.660000e+00  1.091889e+00  1.042497e-01  6.898761e-02  1.564685e-01
  1.660000e+00  1.097460e+00  1.039996e-01  6.861895e-02  1.560061e-01
  1.660000e+00  1.103031e+00  1.037501e-01  6.823292e-02  1.555444e-01
  1.660000e+00  1.108601e+00  1.035022e-01  6.783013e-02  1.550814e-01
  1.670000e+00  0.000000e+00  1.463759e-01  1.143478e-01  2.902301e-01
  1.670000e+00  5.600019e-03  1.463740e-01  1.143542e-01  2.902445e-01
  1.670000e+00  1.120004e-02  1.463685e-01  1.143733e-01  2.902876e-01
  1.670000e+00  1.680006e-02  1.463592e-01  1.144052e-01  2.903595e-01
  1.670000e+00  2.240007e-02  1.463462e-01  1.144499e-01  2.904601e-01
  1.670000e+00  2.800009e-02  1.463295e-01  1.145072e-01  2.905892e-01
  1.670000e+00  3.360011e-02  1.463092e-01  1.145771e-01  2.907467e-01
  1.670000e+00  3.920013e-02  1.462853e-01  1.146595e-01  2.909325e-01
  1.670000e+00  4.480015e-02  1.462579e-01  1.147544e-01  2.911464e-01
  1.670000e+00  5.040017e-02  1.462269e-01  1.148616e-01  2.913882e-01
  1.670000e+00  5.600019e-02  1.461925e-01  1.149810e-01  2.916578e-01
  1.670000e+00  6.160020e-02  1.461547e-01  1.151126e-01  2.919546e-01
  1.670000e+00  6.720022e-02  1.461136e-01  1.152560e-01  2.922786e-01
  1.670000e+00  7.280024e-02  1.460692e-01  1.154114e-01  2.926295e-01
  1.670000e+00  7.840026e-02  1.460216e-01  1.155783e-01  2.930068e-01
  1.670000e+00  8.400028e-02  1.459710e-01  1.157568e-01  2.934103e-01
  1.670000e+00  8.960030e-02  1.459173e-01  1.159466e-01  2.938397e-01
  1.670000e+00  9.520032e-02  1.458607e-01  1.161475e-01  2.942945e-01
  1.670000e+00  1.008003e-01  1.458012e-01  1.163594e-01  2.947744e-01
  1.670000e+00  1.064004e-01  1.457390e-01  1.165820e-01  2.952790e-01
  1.670000e+00  1.120004e-01  1.456742e-01  1.168152e-01  2.958078e-01
  1.670000e+00  1.176004e-01  1.456068e-01  1.170587e-01  2.963605e-01
  1.670000e+00  1.232004e-01  1.455369e-01  1.173124e-01  2.969367e-01
  1.670000e+00  1.288004e-01  1.454647e-01  1.175761e-01  2.975358e-01
  1.670000e+00  1.344004e-01  1.453902e-01  1.178494e-01  2.981575e-01
  1.670000e+00  1.400005e-01  1.453135e-01  1.181323e-01  2.988013e-01
  1.670000e+00  1.456005e-01  1.452347e-01  1.184244e-01  2.994667e-01
  1.670000e+00  1.512005e-01  1.451540e-01  1.187256e-01  3.001532e-01
  1.670000e+00  1.568005e-01  1.450715e-01  1.190357e-01  3.008606e-01
  1.670000e+00  1.624005e-01  1.449872e-01  1.193547e-01  3.015883e-01
  1.670000e+00  1.680006e-01  1.449012e-01  1.196818e-01  3.023358e-01
  1.670000e+00  1.736006e-01  1.448135e-01  1.200171e-01  3.031026e-01
  1.670000e+00  1.792006e-01  1.447244e-01  1.203603e-01  3.038882e-01
  1.670000e+00  1.848006e-01  1.446339e-01  1.207113e-01  3.046924e-01
  1.670000e+00  1.904006e-01  1.445421e-01  1.210699e-01  3.055146e-01
  1.670000e+00  1.960007e-01  1.444491e-01  1.214358e-01  3.063545e-01
  1.670000e+00  2.016007e-01  1.443549e-01  1.218088e-01  3.072113e-01
  1.670000e+00  2.072007e-01  1.442597e-01  1.221887e-01  3.080849e-01
  1.670000e+00  2.128007e-01  1.441635e-01  1.225753e-01  3.089747e-01
  1.670000e+00  2.184007e-01  1.440664e-01  1.229685e-01  3.098805e-01
  1.670000e+00  2.240007e-01  1.439685e-01  1.233681e-01  3.108017e-01
  1.670000e+00  2.296008e-01  1.438698e-01  1.237737e-01  3.117376e-01
  1.670000e+00  2.352008e-01  1.437705e-01  1.241852e-01  3.126884e-01
  1.670000e+00  2.408008e-01  1.436706e-01  1.246026e-01  3.136534e-01
  1.670000e+00  2.464008e-01  1.435701e-01  1.250255e-01  3.146322e-01
  1.670000e+00  2.520008e-01  1.434692e-01  1.254539e-01  3.156245e-01
  1.670000e+00  2.576009e-01  1.433679e-01  1.258873e-01  3.166296e-01
  1.670000e+00  2.632009e-01  1.432662e-01  1.263260e-01  3.176478e-01
  1.670000e+00  2.688009e-01  1.431642e-01  1.267696e-01  3.186783e-01
  1.670000e+00  2.744009e-01  1.430620e-01  1.272178e-01  3.197205e-01
  1.670000e+00  2.800009e-01  1.429596e-01  1.276708e-01  3.207747e-01
  1.670000e+00  2.856009e-01  1.423019e-01  8.915718e-02  2.171424e-01
  1.670000e+00  2.912010e-01  1.421453e-01  8.914177e-02  2.169309e-01
  1.670000e+00  2.968010e-01  1.419859e-01  8.912685e-02  2.167147e-01
  1.670000e+00  3.024010e-01  1.418236e-01  8.911052e-02  2.164955e-01
  1.670000e+00  3.080010e-01  1.416585e-01  8.909356e-02  2.162715e-01
  1.670000e+00  3.136010e-01  1.414906e-01  8.907564e-02  2.160434e-01
  1.670000e+00  3.192011e-01  1.413199e-01  8.905698e-02  2.158116e-01
  1.670000e+00  3.248011e-01  1.411465e-01  8.903735e-02  2.155753e-01
  1.670000e+00  3.304011e-01  1.409702e-01  8.901672e-02  2.153349e-01
  1.670000e+00  3.360011e-01  1.407913e-01  8.899509e-02  2.150910e-01
  1.670000e+00  3.416011e-01  1.406095e-01  8.897356e-02  2.148425e-01
  1.670000e+00  3.472012e-01  1.404252e-01  8.894912e-02  2.145893e-01
  1.670000e+00  3.528012e-01  1.402381e-01  8.892587e-02  2.143334e-01
  1.670000e+00  3.584012e-01  1.400482e-01  8.889884e-02  2.140721e-01
  1.670000e+00  3.640012e-01  1.398558e-01  8.887362e-02  2.138078e-01
  1.670000e+00  3.696012e-01  1.396606e-01  8.884596e-02  2.135385e-01
  1.670000e+00  3.752012e-01  1.394629e-01  8.881598e-02  2.132660e-01
  1.670000e+00  3.808013e-01  1.392625e-01  8.878752e-02  2.129891e-01
  1.670000e+00  3.864013e-01  1.390596e-01  8.875551e-02  2.127083e-01
  1.670000e+00  3.920013e-01  1.388540e-01  8.872265e-02  2.124235e-01
  1.670000e+00  3.976013e-01  1.386460e-01  8.868943e-02  2.121342e-01
  1.670000e+00  4.032013e-01  1.384354e-01  8.865462e-02  2.118416e-01
  1.670000e+00  4.088014e-01  1.382224e-01  8.861790e-02  2.115450e-01
  1.670000e+00  4.144014e-01  1.380068e-01  8.858112e-02  2.112445e-01
  1.670000e+00  4.200014e-01  1.377888e-01  8.854246e-02  2.109401e-01
  1.670000e+00  4.256014e-01  1.375683e-01  8.850077e-02  2.106301e-01
  1.670000e+00  4.312014e-01  1.373455e-01  8.845972e-02  2.103181e-01
  1.670000e+00  4.368015e-01  1.371204e-01  8.841680e-02  2.100027e-01
  1.670000e+00  4.424015e-01  1.368927e-01  8.837283e-02  2.096815e-01
  1.670000e+00  4.480015e-01  1.366629e-01  8.832636e-02  2.093577e-01
  1.670000e+00  4.536015e-01  1.364306e-01  8.827785e-02  2.090291e-01
  1.670000e+00  4.592015e-01  1.361962e-01  8.822863e-02  2.086981e-01
  1.670000e+00  4.648015e-01  1.359593e-01  8.817749e-02  2.083619e-01
  1.670000e+00  4.704016e-01  1.357204e-01  8.812551e-02  2.080228e-01
  1.670000e+00  4.760016e-01  1.354793e-01  8.807156e-02  2.076803e-01
  1.670000e+00  4.816016e-01  1.352361e-01  8.801595e-02  2.073336e-01
  1.670000e+00  4.872016e-01  1.349907e-01  8.795813e-02  2.069830e-01
  1.670000e+00  4.928016e-01  1.347432e-01  8.789821e-02  2.066289e-01
  1.670000e+00  4.984017e-01  1.344937e-01  8.783732e-02  2.062711e-01
  1.670000e+00  5.040017e-01  1.342422e-01  8.777435e-02  2.059097e-01
  1.670000e+00  5.096017e-01  1.339887e-01  8.770982e-02  2.055448e-01
  1.670000e+00  5.152017e-01  1.337332e-01  8.764427e-02  2.051764e-01
  1.670000e+00  5.208017e-01  1.334757e-01  8.757592e-02  2.048045e-01
  1.670000e+00  5.264018e-01  1.332164e-01  8.750530e-02  2.044285e-01
  1.670000e+00  5.320018e-01  1.329553e-01  8.743448e-02  2.040502e-01
  1.670000e+00  5.376018e-01  1.326923e-01  8.735988e-02  2.036680e-01
  1.670000e+00  5.432018e-01  1.324276e-01  8.728403e-02  2.032826e-01
  1.670000e+00  5.488018e-01  1.321611e-01  8.720686e-02  2.028941e-01
  1.670000e+00  5.544018e-01  1.318930e-01  8.712681e-02  2.025022e-01
  1.670000e+00  5.600019e-01  1.316231e-01  8.704626e-02  2.021064e-01
  1.670000e+00  5.656019e-01  1.313517e-01  8.696305e-02  2.017076e-01
  1.670000e+00  5.712019e-01  1.310785e-01  8.687798e-02  2.013054e-01
  1.670000e+00  5.768019e-01  1.308040e-01  8.679016e-02  2.009016e-01
  1.670000e+00  5.824019e-01  1.305278e-01  8.669819e-02  2.004928e-01
  1.670000e+00  5.880020e-01  1.302503e-01  8.660832e-02  2.000828e-01
  1.670000e+00  5.936020e-01  1.299714e-01  8.651494e-02  1.996684e-01
  1.670000e+00  5.992020e-01  1.296910e-01  8.641835e-02  1.992520e-01
  1.670000e+00  6.048020e-01  1.294093e-01  8.632061e-02  1.988326e-01
  1.670000e+00  6.104020e-01  1.291263e-01  8.622014e-02  1.984093e-01
  1.670000e+00  6.160020e-01  1.288421e-01  8.611963e-02  1.979846e-01
  1.670000e+00  6.216021e-01  1.285566e-01  8.601354e-02  1.975562e-01
  1.670000e+00  6.272021e-01  1.282701e-01  8.590757e-02  1.971256e-01
  1.670000e+00  6.328021e-01  1.279824e-01  8.579991e-02  1.966925e-01
  1.670000e+00  6.384021e-01  1.276936e-01  8.568887e-02  1.962567e-01
  1.670000e+00  6.440021e-01  1.274038e-01  8.557699e-02  1.958186e-01
  1.670000e+00  6.496022e-01  1.271129e-01  8.546099e-02  1.953772e-01
  1.670000e+00  6.552022e-01  1.268212e-01  8.534526e-02  1.949346e-01
  1.670000e+00  6.608022e-01  1.265286e-01  8.522638e-02  1.944897e-01
  1.670000e+00  6.664022e-01  1.262351e-01  8.510369e-02  1.940415e-01
  1.670000e+00  6.720022e-01  1.259408e-01  8.498026e-02  1.935918e-01
  1.670000e+00  6.776023e-01  1.256458e-01  8.485389e-02  1.931389e-01
  1.670000e+00  6.832023e-01  1.253501e-01  8.472625e-02  1.926859e-01
  1.670000e+00  6.888023e-01  1.250537e-01  8.459743e-02  1.922295e-01
  1.670000e+00  6.944023e-01  1.247566e-01  8.446403e-02  1.917712e-01
  1.670000e+00  7.000023e-01  1.244591e-01  8.433023e-02  1.913115e-01
  1.670000e+00  7.056023e-01  1.241610e-01  8.419483e-02  1.908498e-01
  1.670000e+00  7.112024e-01  1.238624e-01  8.405547e-02  1.903859e-01
  1.670000e+00  7.168024e-01  1.235634e-01  8.391497e-02  1.899203e-01
  1.670000e+00  7.224024e-01  1.232639e-01  8.377319e-02  1.894540e-01
  1.670000e+00  7.280024e-01  1.229643e-01  8.362917e-02  1.889857e-01
  1.670000e+00  7.336024e-01  1.226643e-01  8.348095e-02  1.885157e-01
  1.670000e+00  7.392025e-01  1.223639e-01  8.333170e-02  1.880438e-01
  1.670000e+00  7.448025e-01  1.220634e-01  8.318030e-02  1.875715e-01
  1.670000e+00  7.504025e-01  1.217629e-01  8.302880e-02  1.870982e-01
  1.670000e+00  7.560025e-01  1.214620e-01  8.287291e-02  1.866225e-01
  1.670000e+00  7.616025e-01  1.211612e-01  8.271718e-02  1.861465e-01
  1.670000e+00  7.672026e-01  1.208603e-01  8.255848e-02  1.856693e-01
  1.670000e+00  7.728026e-01  1.205595e-01  8.239734e-02  1.851902e-01
  1.670000e+00  7.784026e-01  1.202587e-01  8.223345e-02  1.847106e-01
  1.670000e+00  7.840026e-01  1.199580e-01  8.206890e-02  1.842310e-01
  1.670000e+00  7.896026e-01  1.196576e-01  8.190145e-02  1.837494e-01
  1.670000e+00  7.952026e-01  1.193571e-01  8.173334e-02  1.832671e-01
  1.670000e+00  8.008027e-01  1.190571e-01  8.156413e-02  1.827847e-01
  1.670000e+00  8.064027e-01  1.187573e-01  8.139144e-02  1.823016e-01
  1.670000e+00  8.120027e-01  1.184578e-01  8.121734e-02  1.818174e-01
  1.670000e+00  8.176027e-01  1.181587e-01  8.103981e-02  1.813330e-01
  1.670000e+00  8.232027e-01  1.178600e-01  8.086402e-02  1.808489e-01
  1.670000e+00  8.288028e-01  1.175617e-01  8.068369e-02  1.803638e-01
  1.670000e+00  8.344028e-01  1.172638e-01  8.050139e-02  1.798783e-01
  1.670000e+00  8.400028e-01  1.169666e-01  8.032217e-02  1.793927e-01
  1.670000e+00  8.456028e-01  1.166699e-01  8.013662e-02  1.789073e-01
  1.670000e+00  8.512028e-01  1.163736e-01  7.995072e-02  1.784209e-01
  1.670000e+00  8.568028e-01  1.160781e-01  7.976154e-02  1.779341e-01
  1.670000e+00  8.624029e-01  1.157831e-01  7.957276e-02  1.774486e-01
  1.670000e+00  8.680029e-01  1.154891e-01  7.938053e-02  1.769626e-01
  1.670000e+00  8.736029e-01  1.151956e-01  7.918936e-02  1.764761e-01
  1.670000e+00  8.792029e-01  1.149030e-01  7.899597e-02  1.759910e-01
  1.670000e+00  8.848029e-01  1.146111e-01  7.879947e-02  1.755055e-01
  1.670000e+00  8.904030e-01  1.143199e-01  7.860286e-02  1.750197e-01
  1.670000e+00  8.960030e-01  1.140298e-01  7.840560e-02  1.745352e-01
  1.670000e+00  9.016030e-01  1.137402e-01  7.820435e-02  1.740498e-01
  1.670000e+00  9.072030e-01  1.134518e-01  7.800214e-02  1.735656e-01
  1.670000e+00  9.128030e-01  1.131644e-01  7.779915e-02  1.730813e-01
  1.670000e+00  9.184031e-01  1.128778e-01  7.759516e-02  1.725978e-01
  1.670000e+00  9.240031e-01  1.125922e-01  7.738983e-02  1.721148e-01
  1.670000e+00  9.296031e-01  1.123077e-01  7.718232e-02  1.716329e-01
  1.670000e+00  9.352031e-01  1.120240e-01  7.697579e-02  1.711507e-01
  1.670000e+00  9.408031e-01  1.117415e-01  7.676543e-02  1.706687e-01
  1.670000e+00  9.464031e-01  1.114603e-01  7.655324e-02  1.701889e-01
  1.670000e+00  9.520032e-01  1.111798e-01  7.634064e-02  1.697085e-01
  1.670000e+00  9.576032e-01  1.109006e-01  7.612914e-02  1.692296e-01
  1.670000e+00  9.632032e-01  1.106224e-01  7.591510e-02  1.687501e-01
  1.670000e+00  9.688032e-01  1.103456e-01  7.569768e-02  1.682727e-01
  1.670000e+00  9.744032e-01  1.100697e-01  7.548219e-02  1.677958e-01
  1.670000e+00  9.800033e-01  1.097951e-01  7.526277e-02  1.673194e-01
  1.670000e+00  9.856033e-01  1.095218e-01  7.504688e-02  1.668444e-01
  1.670000e+00  9.912033e-01  1.092493e-01  7.482449e-02  1.663692e-01
  1.670000e+00  9.968033e-01  1.089778e-01  7.460238e-02  1.658942e-01
  1.670000e+00  1.002403e+00  1.087080e-01  7.438308e-02  1.654214e-01
  1.670000e+00  1.008003e+00  1.084390e-01  7.415765e-02  1.649489e-01
  1.670000e+00  1.013603e+00  1.081715e-01  7.393534e-02  1.644777e-01
  1.670000e+00  1.019203e+00  1.079049e-01  7.370849e-02  1.640057e-01
  1.670000e+00  1.024803e+00  1.076397e-01  7.348403e-02  1.635360e-01
