# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
1.060000e+00  5.838932e-01  1.192533e-01  1.477209e-01  5.492126e-01
1.060000e+00  5.878119e-01  1.187640e-01  1.471717e-01  5.538193e-01
1.060000e+00  5.917307e-01  1.182729e-01  1.466151e-01  5.584503e-01
1.060000e+00  5.956494e-01  1.177812e-01  1.460519e-01  5.631012e-01
1.060000e+00  5.995682e-01  1.172880e-01  1.454812e-01  5.677765e-01
1.060000e+00  6.034869e-01  1.167936e-01  1.449032e-01  5.724747e-01
1.060000e+00  6.074057e-01  1.162976e-01  1.443175e-01  5.771973e-01
1.060000e+00  6.113244e-01  1.158011e-01  1.437248e-01  5.819397e-01
1.060000e+00  6.152432e-01  1.153038e-01  1.431246e-01  5.867050e-01
1.060000e+00  6.191619e-01  1.148050e-01  1.425165e-01  5.914948e-01
1.060000e+00  6.230807e-01  1.143050e-01  1.419006e-01  5.963074e-01
1.060000e+00  6.269994e-01  1.138043e-01  1.412771e-01  6.011414e-01
1.060000e+00  6.309182e-01  1.133031e-01  1.406459e-01  6.059967e-01
1.060000e+00  6.348369e-01  1.128007e-01  1.400067e-01  6.108749e-01
1.060000e+00  6.387556e-01  1.122979e-01  1.393595e-01  6.157745e-01
1.060000e+00  6.426744e-01  1.117936e-01  1.387040e-01  6.206970e-01
1.060000e+00  6.465931e-01  1.112891e-01  1.380405e-01  6.256409e-01
1.060000e+00  6.505119e-01  1.107843e-01  1.373693e-01  6.306015e-01
1.060000e+00  6.544306e-01  1.102790e-01  1.366898e-01  6.355835e-01
1.060000e+00  6.583494e-01  1.097731e-01  1.360021e-01  6.405853e-01
1.060000e+00  6.622681e-01  1.092666e-01  1.353062e-01  6.456055e-01
1.060000e+00  6.661869e-01  1.087597e-01  1.346016e-01  6.506470e-01
1.060000e+00  6.701056e-01  1.082528e-01  1.338892e-01  6.557022e-01
1.060000e+00  6.740244e-01  1.077460e-01  1.331689e-01  6.607727e-01
1.060000e+00  6.779431e-01  1.072385e-01  1.324396e-01  6.658630e-01
1.060000e+00  6.818619e-01  1.067310e-01  1.317025e-01  6.709656e-01
1.060000e+00  6.857806e-01  1.062231e-01  1.309565e-01  6.760864e-01
1.060000e+00  6.896994e-01  1.057159e-01  1.302029e-01  6.812164e-01
1.060000e+00  6.936181e-01  1.052087e-01  1.294411e-01  6.863586e-01
1.060000e+00  6.975368e-01  1.047013e-01  1.286708e-01  6.915131e-01
1.060000e+00  7.014556e-01  1.041944e-01  1.278926e-01  6.966766e-01
1.060000e+00  7.053743e-01  1.036875e-01  1.271061e-01  7.018494e-01
1.060000e+00  7.092931e-01  1.031812e-01  1.263118e-01  7.070282e-01
1.060000e+00  7.132118e-01  1.026753e-01  1.255095e-01  7.122131e-01
1.060000e+00  7.171306e-01  1.021697e-01  1.246996e-01  7.174011e-01
1.060000e+00  7.210493e-01  1.016644e-01  1.238814e-01  7.225952e-01
1.060000e+00  7.249681e-01  1.011597e-01  1.230553e-01  7.277924e-01
1.060000e+00  7.288868e-01  1.006556e-01  1.222221e-01  7.329865e-01
1.060000e+00  7.328056e-01  1.001519e-01  1.213808e-01  7.381828e-01
1.060000e+00  7.367243e-01  9.964858e-02  1.205320e-01  7.433762e-01
1.060000e+00  7.406431e-01  9.914621e-02  1.196760e-01  7.485657e-01
1.060000e+00  7.445618e-01  9.864439e-02  1.188125e-01  7.537506e-01
1.060000e+00  7.484805e-01  9.814328e-02  1.179419e-01  7.589279e-01
1.060000e+00  7.523993e-01  9.764261e-02  1.170641e-01  7.640976e-01
1.060000e+00  7.563180e-01  9.714212e-02  1.161788e-01  7.692596e-01
1.060000e+00  7.602368e-01  9.664241e-02  1.152866e-01  7.744110e-01
1.060000e+00  7.641555e-01  9.614340e-02  1.143875e-01  7.795502e-01
1.060000e+00  7.680743e-01  9.564431e-02  1.134808e-01  7.846802e-01
1.060000e+00  7.719930e-01  9.514608e-02  1.125678e-01  7.897919e-01
1.060000e+00  7.759118e-01  9.464811e-02  1.116475e-01  7.948914e-01
1.060000e+00  7.798305e-01  9.414963e-02  1.107195e-01  7.999786e-01
1.070000e+00  0.000000e+00  1.632749e-01  1.816219e-01  5.960464e-09
1.070000e+00  3.952103e-03  1.632723e-01  1.816205e-01  3.334498e-03
1.070000e+00  7.904207e-03  1.632656e-01  1.816166e-01  6.669068e-03
1.070000e+00  1.185631e-02  1.632543e-01  1.816101e-01  1.000376e-02
1.070000e+00  1.580841e-02  1.632383e-01  1.816010e-01  1.333871e-02
1.070000e+00  1.976052e-02  1.632176e-01  1.815892e-01  1.667390e-02
1.070000e+00  2.371262e-02  1.631929e-01  1.815749e-01  2.000942e-02
1.070000e+00  2.766472e-02  1.631630e-01  1.815578e-01  2.334538e-02
1.070000e+00  3.161683e-02  1.631291e-01  1.815383e-01  2.668180e-02
1.070000e+00  3.556893e-02  1.630899e-01  1.815160e-01  3.001890e-02
1.070000e+00  3.952103e-02  1.630467e-01  1.814912e-01  3.335648e-02
1.070000e+00  4.347314e-02  1.629989e-01  1.814637e-01  3.669481e-02
1.070000e+00  4.742524e-02  1.629466e-01  1.814336e-01  4.003391e-02
1.070000e+00  5.137734e-02  1.628897e-01  1.814009e-01  4.337387e-02
1.070000e+00  5.532945e-02  1.628283e-01  1.813656e-01  4.671478e-02
1.070000e+00  5.928155e-02  1.627623e-01  1.813276e-01  5.005646e-02
1.070000e+00  6.323365e-02  1.626918e-01  1.812870e-01  5.339947e-02
1.070000e+00  6.718576e-02  1.626168e-01  1.812438e-01  5.674343e-02
1.070000e+00  7.113786e-02  1.625374e-01  1.811980e-01  6.008854e-02
1.070000e+00  7.508996e-02  1.624536e-01  1.811495e-01  6.343498e-02
1.070000e+00  7.904207e-02  1.623653e-01  1.810984e-01  6.678276e-02
1.070000e+00  8.299417e-02  1.622720e-01  1.810446e-01  7.013206e-02
1.070000e+00  8.694627e-02  1.621750e-01  1.809882e-01  7.348270e-02
1.070000e+00  9.089838e-02  1.620731e-01  1.809292e-01  7.683487e-02
1.070000e+00  9.485048e-02  1.619669e-01  1.808675e-01  8.018875e-02
1.070000e+00  9.880258e-02  1.618558e-01  1.808031e-01  8.354454e-02
1.070000e+00  1.027547e-01  1.617411e-01  1.807361e-01  8.690186e-02
1.070000e+00  1.067068e-01  1.616216e-01  1.806664e-01  9.026108e-02
1.070000e+00  1.106589e-01  1.614980e-01  1.805941e-01  9.362202e-02
1.070000e+00  1.146110e-01  1.613696e-01  1.805191e-01  9.698524e-02
1.070000e+00  1.185631e-01  1.612366e-01  1.804414e-01  1.003506e-01
1.070000e+00  1.225152e-01  1.611001e-01  1.803611e-01  1.037178e-01
1.070000e+00  1.264673e-01  1.609585e-01  1.802780e-01  1.070873e-01
1.070000e+00  1.304194e-01  1.608130e-01  1.801923e-01  1.104595e-01
1.070000e+00  1.343715e-01  1.606629e-01  1.801039e-01  1.138336e-01
1.070000e+00  1.383236e-01  1.605090e-01  1.800129e-01  1.172104e-01
1.070000e+00  1.422757e-01  1.603506e-01  1.799191e-01  1.205894e-01
1.070000e+00  1.462278e-01  1.601874e-01  1.798225e-01  1.239716e-01
1.070000e+00  1.501799e-01  1.600205e-01  1.797233e-01  1.273563e-01
1.070000e+00  1.541320e-01  1.598493e-01  1.796214e-01  1.307434e-01
1.070000e+00  1.580841e-01  1.596740e-01  1.795167e-01  1.341339e-01
1.070000e+00  1.620362e-01  1.594940e-01  1.794093e-01  1.375275e-01
1.070000e+00  1.659883e-01  1.593104e-01  1.792992e-01  1.409233e-01
1.070000e+00  1.699404e-01  1.591223e-01  1.791863e-01  1.443226e-01
1.070000e+00  1.738925e-01  1.589303e-01  1.790707e-01  1.477253e-01
1.070000e+00  1.778447e-01  1.587344e-01  1.789524e-01  1.511307e-01
1.070000e+00  1.817968e-01  1.585341e-01  1.788313e-01  1.545399e-01
1.070000e+00  1.857489e-01  1.583296e-01  1.787073e-01  1.579529e-01
1.070000e+00  1.897010e-01  1.581208e-01  1.785806e-01  1.613693e-01
1.070000e+00  1.936531e-01  1.579089e-01  1.784512e-01  1.647888e-01
1.070000e+00  1.976052e-01  1.576919e-01  1.783188e-01  1.682129e-01
1.070000e+00  2.015573e-01  1.574718e-01  1.781838e-01  1.716396e-01
1.070000e+00  2.055094e-01  1.572469e-01  1.780459e-01  1.750717e-01
1.070000e+00  2.094615e-01  1.570189e-01  1.779052e-01  1.785061e-01
1.070000e+00  2.134136e-01  1.567863e-01  1.777616e-01  1.819458e-01
1.070000e+00  2.173657e-01  1.565499e-01  1.776152e-01  1.853897e-01
1.070000e+00  2.213178e-01  1.563099e-01  1.774660e-01  1.888374e-01
1.070000e+00  2.252699e-01  1.560658e-01  1.773139e-01  1.922897e-01
1.070000e+00  2.292220e-01  1.558182e-01  1.771590e-01  1.957462e-01
1.070000e+00  2.331741e-01  1.555662e-01  1.770011e-01  1.992081e-01
1.070000e+00  2.371262e-01  1.553110e-01  1.768403e-01  2.026741e-01
1.070000e+00  2.410783e-01  1.550519e-01  1.766767e-01  2.061447e-01
1.070000e+00  2.450304e-01  1.547888e-01  1.765101e-01  2.096207e-01
1.070000e+00  2.489825e-01  1.545221e-01  1.763406e-01  2.131016e-01
1.070000e+00  2.529346e-01  1.542514e-01  1.761681e-01  2.165878e-01
1.070000e+00  2.568867e-01  1.539775e-01  1.759927e-01  2.200790e-01
1.070000e+00  2.608388e-01  1.536997e-01  1.758143e-01  2.235756e-01
1.070000e+00  2.647909e-01  1.534186e-01  1.756330e-01  2.270767e-01
1.070000e+00  2.687430e-01  1.531334e-01  1.754486e-01  2.305855e-01
1.070000e+00  2.726951e-01  1.528449e-01  1.752612e-01  2.340984e-01
1.070000e+00  2.766472e-01  1.525526e-01  1.750708e-01  2.376175e-01
1.070000e+00  2.805993e-01  1.522570e-01  1.748773e-01  2.411430e-01
1.070000e+00  2.845514e-01  1.519578e-01  1.746807e-01  2.446747e-01
1.070000e+00  2.885035e-01  1.516551e-01  1.744811e-01  2.482117e-01
1.070000e+00  2.924556e-01  1.513489e-01  1.742784e-01  2.517563e-01
1.070000e+00  2.964078e-01  1.510396e-01  1.740726e-01  2.553059e-01
1.070000e+00  3.003599e-01  1.507268e-01  1.738637e-01  2.588623e-01
1.070000e+00  3.043120e-01  1.504105e-01  1.736516e-01  2.624268e-01
1.070000e+00  3.082641e-01  1.500906e-01  1.734363e-01  2.659973e-01
1.070000e+00  3.122162e-01  1.497681e-01  1.732179e-01  2.695740e-01
1.070000e+00  3.161683e-01  1.494414e-01  1.729961e-01  2.731598e-01
1.070000e+00  3.201204e-01  1.491124e-01  1.727714e-01  2.767509e-01
1.070000e+00  3.240725e-01  1.487795e-01  1.725432e-01  2.803497e-01
1.070000e+00  3.280246e-01  1.484435e-01  1.723117e-01  2.839577e-01
1.070000e+00  3.319767e-01  1.481045e-01  1.720771e-01  2.875717e-01
1.070000e+00  3.359288e-01  1.477622e-01  1.718391e-01  2.911942e-01
1.070000e+00  3.398809e-01  1.474166e-01  1.715976e-01  2.948257e-01
1.070000e+00  3.438330e-01  1.470677e-01  1.713528e-01  2.984650e-01
1.070000e+00  3.477851e-01  1.467164e-01  1.711048e-01  3.021118e-01
1.070000e+00  3.517372e-01  1.463614e-01  1.708532e-01  3.057678e-01
1.070000e+00  3.556893e-01  1.460036e-01  1.705982e-01  3.094330e-01
1.070000e+00  3.596414e-01  1.456431e-01  1.703398e-01  3.131058e-01
1.070000e+00  3.635935e-01  1.452788e-01  1.700777e-01  3.167892e-01
1.070000e+00  3.675456e-01  1.449121e-01  1.698121e-01  3.204819e-01
1.070000e+00  3.714977e-01  1.445427e-01  1.695431e-01  3.241825e-01
1.070000e+00  3.754498e-01  1.441703e-01  1.692705e-01  3.278931e-01
1.070000e+00  3.794019e-01  1.437943e-01  1.689941e-01  3.316147e-01
1.070000e+00  3.833540e-01  1.434165e-01  1.687142e-01  3.353455e-01
1.070000e+00  3.873061e-01  1.430353e-01  1.684306e-01  3.390869e-01
1.070000e+00  3.912582e-01  1.426514e-01  1.681433e-01  3.428375e-01
1.070000e+00  3.952103e-01  1.422645e-01  1.678521e-01  3.466003e-01
1.070000e+00  3.991624e-01  1.418748e-01  1.675571e-01  3.503738e-01
1.070000e+00  4.031145e-01  1.414823e-01  1.672583e-01  3.541580e-01
1.070000e+00  4.070666e-01  1.410877e-01  1.669557e-01  3.579536e-01
1.070000e+00  4.110187e-01  1.406896e-01  1.666490e-01  3.617615e-01
1.070000e+00  4.149709e-01  1.402896e-01  1.663386e-01  3.655792e-01
1.070000e+00  4.189230e-01  1.398866e-01  1.660242e-01  3.694092e-01
1.070000e+00  4.228751e-01  1.394813e-01  1.657057e-01  3.732513e-01
1.070000e+00  4.268272e-01  1.390728e-01  1.653830e-01  3.771072e-01
1.070000e+00  4.307793e-01  1.386622e-01  1.650563e-01  3.809746e-01
1.070000e+00  4.347314e-01  1.382491e-01  1.647254e-01  3.848549e-01
1.070000e+00  4.386835e-01  1.378337e-01  1.643904e-01  3.887482e-01
1.070000e+00  4.426356e-01  1.374157e-01  1.640511e-01  3.926544e-01
1.070000e+00  4.465877e-01  1.369946e-01  1.637073e-01  3.965759e-01
1.070000e+00  4.505398e-01  1.365715e-01  1.633592e-01  4.005108e-01
1.070000e+00  4.544919e-01  1.361461e-01  1.630068e-01  4.044590e-01
1.070000e+00  4.584440e-01  1.357179e-01  1.626497e-01  4.084229e-01
1.070000e+00  4.623961e-01  1.352881e-01  1.622884e-01  4.123993e-01
1.070000e+00  4.663482e-01  1.348553e-01  1.619224e-01  4.163910e-01
1.070000e+00  4.703003e-01  1.344205e-01  1.615517e-01  4.203995e-01
1.070000e+00  4.742524e-01  1.339832e-01  1.611763e-01  4.244221e-01
1.070000e+00  4.782045e-01  1.335435e-01  1.607962e-01  4.284607e-01
1.070000e+00  4.821566e-01  1.331025e-01  1.604115e-01  4.325134e-01
1.070000e+00  4.861087e-01  1.326580e-01  1.600214e-01  4.365860e-01
1.070000e+00  4.900608e-01  1.322122e-01  1.596268e-01  4.406727e-01
1.070000e+00  4.940129e-01  1.317641e-01  1.592271e-01  4.447769e-01
1.070000e+00  4.979650e-01  1.313134e-01  1.588222e-01  4.488983e-01
1.070000e+00  5.019171e-01  1.308612e-01  1.584123e-01  4.530365e-01
1.070000e+00  5.058692e-01  1.304065e-01  1.579971e-01  4.571930e-01
1.070000e+00  5.098213e-01  1.299497e-01  1.575767e-01  4.613663e-01
1.070000e+00  5.137734e-01  1.294912e-01  1.571510e-01  4.655582e-01
1.070000e+00  5.177255e-01  1.290304e-01  1.567197e-01  4.697693e-01
1.070000e+00  5.216776e-01  1.285679e-01  1.562831e-01  4.739990e-01
1.070000e+00  5.256297e-01  1.281033e-01  1.558408e-01  4.782471e-01
1.070000e+00  5.295818e-01  1.276370e-01  1.553931e-01  4.825134e-01
1.070000e+00  5.335340e-01  1.271679e-01  1.549392e-01  4.868027e-01
1.070000e+00  5.374861e-01  1.266984e-01  1.544801e-01  4.911072e-01
1.070000e+00  5.414382e-01  1.262260e-01  1.540146e-01  4.954361e-01
1.070000e+00  5.453903e-01  1.257515e-01  1.535432e-01  4.997841e-01
1.070000e+00  5.493424e-01  1.252758e-01  1.530660e-01  5.041519e-01
1.070000e+00  5.532945e-01  1.247983e-01  1.525824e-01  5.085419e-01
1.070000e+00  5.572466e-01  1.243192e-01  1.520928e-01  5.129517e-01
1.070000e+00  5.611987e-01  1.238382e-01  1.515969e-01  5.173828e-01
1.070000e+00  5.651508e-01  1.233558e-01  1.510945e-01  5.218369e-01
1.070000e+00  5.691029e-01  1.228721e-01  1.505860e-01  5.263092e-01
1.070000e+00  5.730550e-01  1.223858e-01  1.500704e-01  5.308075e-01
1.070000e+00  5.770071e-01  1.218989e-01  1.495486e-01  5.353256e-01
1.070000e+00  5.809592e-01  1.214097e-01  1.490196e-01  5.398682e-01
1.070000e+00  5.849113e-01  1.209198e-01  1.484843e-01  5.444305e-01
1.070000e+00  5.888634e-01  1.204280e-01  1.479418e-01  5.490173e-01
1.070000e+00  5.928155e-01  1.199342e-01  1.473920e-01  5.536285e-01
1.070000e+00  5.967676e-01  1.194402e-01  1.468358e-01  5.582581e-01
1.070000e+00  6.007197e-01  1.189439e-01  1.462719e-01  5.629150e-01
1.070000e+00  6.046718e-01  1.184470e-01  1.457009e-01  5.675934e-01
1.070000e+00  6.086239e-01  1.179488e-01  1.451228e-01  5.722931e-01
1.070000e+00  6.125760e-01  1.174491e-01  1.445371e-01  5.770172e-01
1.070000e+00  6.165281e-01  1.169487e-01  1.439441e-01  5.817627e-01
1.070000e+00  6.204802e-01  1.164469e-01  1.433433e-01  5.865326e-01
1.070000e+00  6.244323e-01  1.159443e-01  1.427350e-01  5.913254e-01
1.070000e+00  6.283844e-01  1.154404e-01  1.421188e-01  5.961411e-01
1.070000e+00  6.323365e-01  1.149358e-01  1.414950e-01  6.009781e-01
1.070000e+00  6.362886e-01  1.144301e-01  1.408633e-01  6.058380e-01
1.070000e+00  6.402407e-01  1.139238e-01  1.402236e-01  6.107208e-01
1.070000e+00  6.441928e-01  1.134165e-01  1.395760e-01  6.156235e-01
1.070000e+00  6.481449e-01  1.129083e-01  1.389201e-01  6.205505e-01
1.070000e+00  6.520971e-01  1.124003e-01  1.382567e-01  6.254944e-01
1.070000e+00  6.560492e-01  1.118905e-01  1.375846e-01  6.304626e-01
1.070000e+00  6.600013e-01  1.113812e-01  1.369048e-01  6.354477e-01
1.070000e+00  6.639534e-01  1.108709e-01  1.362165e-01  6.404541e-01
1.070000e+00  6.679055e-01  1.103607e-01  1.355204e-01  6.454773e-01
1.070000e+00  6.718576e-01  1.098497e-01  1.348157e-01  6.505203e-01
1.070000e+00  6.758097e-01  1.093386e-01  1.341027e-01  6.555817e-01
1.070000e+00  6.797618e-01  1.088274e-01  1.333818e-01  6.606567e-01
1.070000e+00  6.837139e-01  1.083158e-01  1.326523e-01  6.657501e-01
1.070000e+00  6.876660e-01  1.078036e-01  1.319140e-01  6.708618e-01
1.070000e+00  6.916181e-01  1.072920e-01  1.311682e-01  6.759827e-01
1.070000e+00  6.955702e-01  1.067807e-01  1.304143e-01  6.811157e-01
1.070000e+00  6.995223e-01  1.062691e-01  1.296517e-01  6.862640e-01
1.070000e+00  7.034744e-01  1.057580e-01  1.288813e-01  6.914215e-01
1.070000e+00  7.074265e-01  1.052463e-01  1.281022e-01  6.965912e-01
1.070000e+00  7.113786e-01  1.047357e-01  1.273155e-01  7.017670e-01
1.070000e+00  7.153307e-01  1.042253e-01  1.265210e-01  7.069489e-01
1.070000e+00  7.192828e-01  1.037150e-01  1.257180e-01  7.121399e-01
1.070000e+00  7.232349e-01  1.032049e-01  1.249069e-01  7.173370e-01
1.070000e+00  7.271870e-01  1.026954e-01  1.240884e-01  7.225342e-01
1.070000e+00  7.311391e-01  1.021867e-01  1.232621e-01  7.277344e-01
1.070000e+00  7.350912e-01  1.016785e-01  1.224282e-01  7.329346e-01
1.070000e+00  7.390433e-01  1.011706e-01  1.215865e-01  7.381348e-01
1.070000e+00  7.429954e-01  1.006631e-01  1.207370e-01  7.433350e-01
1.070000e+00  7.469475e-01  1.001567e-01  1.198804e-01  7.485291e-01
1.070000e+00  7.508996e-01  9.965100e-02  1.190168e-01  7.537170e-01
1.070000e+00  7.548517e-01  9.914556e-02  1.181457e-01  7.588989e-01
1.070000e+00  7.588038e-01  9.864078e-02  1.172672e-01  7.640747e-01
1.070000e+00  7.627559e-01  9.813661e-02  1.163816e-01  7.692413e-01
1.070000e+00  7.667080e-01  9.763257e-02  1.154887e-01  7.743988e-01
1.070000e+00  7.706602e-01  9.712923e-02  1.145888e-01  7.795441e-01
1.070000e+00  7.746123e-01  9.662634e-02  1.136819e-01  7.846771e-01
1.070000e+00  7.785644e-01  9.612371e-02  1.127678e-01  7.897980e-01
1.070000e+00  7.825165e-01  9.562143e-02  1.118468e-01  7.949036e-01
1.070000e+00  7.864686e-01  9.511996e-02  1.109193e-01  7.999908e-01
1.080000e+00  0.000000e+00  1.647271e-01  1.818349e-01  5.960464e-09
1.080000e+00  3.985363e-03  1.647245e-01  1.818335e-01  3.330135e-03
1.080000e+00  7.970726e-03  1.647177e-01  1.818296e-01  6.660342e-03
1.080000e+00  1.195609e-02  1.647062e-01  1.818231e-01  9.990692e-03
1.080000e+00  1.594145e-02  1.646901e-01  1.818140e-01  1.332126e-02
1.080000e+00  1.992682e-02  1.646698e-01  1.818023e-01  1.665206e-02
1.080000e+00  2.391218e-02  1.646442e-01  1.817879e-01  1.998329e-02
1.080000e+00  2.789754e-02  1.646146e-01  1.817709e-01  2.331486e-02
1.080000e+00  3.188290e-02  1.645803e-01  1.817514e-01  2.664700e-02
1.080000e+00  3.586827e-02  1.645413e-01  1.817292e-01  2.997971e-02
1.080000e+00  3.985363e-02  1.644976e-01  1.817043e-01  3.331308e-02
1.080000e+00  4.383899e-02  1.644500e-01  1.816770e-01  3.664703e-02
1.080000e+00  4.782436e-02  1.643970e-01  1.816469e-01  3.998184e-02
1.080000e+00  5.180972e-02  1.643401e-01  1.816143e-01  4.331751e-02
1.080000e+00  5.579508e-02  1.642786e-01  1.815790e-01  4.665413e-02
1.080000e+00  5.978045e-02  1.642120e-01  1.815411e-01  4.999180e-02
1.080000e+00  6.376581e-02  1.641413e-01  1.815006e-01  5.333042e-02
1.080000e+00  6.775117e-02  1.640662e-01  1.814575e-01  5.667019e-02
1.080000e+00  7.173653e-02  1.639865e-01  1.814117e-01  6.001110e-02
1.080000e+00  7.572190e-02  1.639017e-01  1.813632e-01  6.335354e-02
1.080000e+00  7.970726e-02  1.638131e-01  1.813122e-01  6.669712e-02
1.080000e+00  8.369262e-02  1.637201e-01  1.812586e-01  7.004204e-02
1.080000e+00  8.767799e-02  1.636221e-01  1.812022e-01  7.338886e-02
1.080000e+00  9.166335e-02  1.635197e-01  1.811433e-01  7.673721e-02
1.080000e+00  9.564871e-02  1.634129e-01  1.810816e-01  8.008690e-02
1.080000e+00  9.963408e-02  1.633019e-01  1.810174e-01  8.343849e-02
1.080000e+00  1.036194e-01  1.631865e-01  1.809506e-01  8.679161e-02
1.080000e+00  1.076048e-01  1.630664e-01  1.808810e-01  9.014702e-02
1.080000e+00  1.115902e-01  1.629420e-01  1.808088e-01  9.350433e-02
1.080000e+00  1.155755e-01  1.628129e-01  1.807338e-01  9.686356e-02
1.080000e+00  1.195609e-01  1.626797e-01  1.806563e-01  1.002251e-01
1.080000e+00  1.235463e-01  1.625425e-01  1.805761e-01  1.035885e-01
1.080000e+00  1.275316e-01  1.624005e-01  1.804932e-01  1.069542e-01
1.080000e+00  1.315170e-01  1.622541e-01  1.804076e-01  1.103226e-01
1.080000e+00  1.355023e-01  1.621036e-01  1.803193e-01  1.136929e-01
1.080000e+00  1.394877e-01  1.619487e-01  1.802284e-01  1.170658e-01
1.080000e+00  1.434731e-01  1.617894e-01  1.801347e-01  1.204418e-01
1.080000e+00  1.474584e-01  1.616257e-01  1.800383e-01  1.238201e-01
1.080000e+00  1.514438e-01  1.614582e-01  1.799393e-01  1.272011e-01
1.080000e+00  1.554292e-01  1.612859e-01  1.798375e-01  1.305851e-01
1.080000e+00  1.594145e-01  1.611094e-01  1.797329e-01  1.339722e-01
1.080000e+00  1.633999e-01  1.609293e-01  1.796257e-01  1.373615e-01
1.080000e+00  1.673852e-01  1.607445e-01  1.795157e-01  1.407543e-01
1.080000e+00  1.713706e-01  1.605558e-01  1.794030e-01  1.441505e-01
1.080000e+00  1.753560e-01  1.603624e-01  1.792875e-01  1.475498e-01
1.080000e+00  1.793413e-01  1.601652e-01  1.791693e-01  1.509525e-01
1.080000e+00  1.833267e-01  1.599640e-01  1.790483e-01  1.543583e-01
1.080000e+00  1.873121e-01  1.597586e-01  1.789246e-01  1.577679e-01
1.080000e+00  1.912974e-01  1.595495e-01  1.787981e-01  1.611809e-01
1.080000e+00  1.952828e-01  1.593356e-01  1.786687e-01  1.645981e-01
1.080000e+00  1.992682e-01  1.591181e-01  1.785366e-01  1.680183e-01
1.080000e+00  2.032535e-01  1.588966e-01  1.784017e-01  1.714428e-01
1.080000e+00  2.072389e-01  1.586706e-01  1.782639e-01  1.748718e-01
1.080000e+00  2.112242e-01  1.584412e-01  1.781234e-01  1.783039e-01
1.080000e+00  2.152096e-01  1.582074e-01  1.779800e-01  1.817406e-01
1.080000e+00  2.191950e-01  1.579699e-01  1.778338e-01  1.851814e-01
1.080000e+00  2.231803e-01  1.577288e-01  1.776847e-01  1.886269e-01
1.080000e+00  2.271657e-01  1.574834e-01  1.775328e-01  1.920761e-01
1.080000e+00  2.311511e-01  1.572342e-01  1.773780e-01  1.955307e-01
1.080000e+00  2.351364e-01  1.569810e-01  1.772202e-01  1.989899e-01
1.080000e+00  2.391218e-01  1.567245e-01  1.770597e-01  2.024532e-01
1.080000e+00  2.431071e-01  1.564637e-01  1.768962e-01  2.059219e-01
1.080000e+00  2.470925e-01  1.561997e-01  1.767298e-01  2.093948e-01
1.080000e+00  2.510779e-01  1.559312e-01  1.765604e-01  2.128738e-01
1.080000e+00  2.550632e-01  1.556592e-01  1.763881e-01  2.163578e-01
1.080000e+00  2.590486e-01  1.553838e-01  1.762129e-01  2.198463e-01
1.080000e+00  2.630340e-01  1.551042e-01  1.760346e-01  2.233414e-01
1.080000e+00  2.670193e-01  1.548215e-01  1.758534e-01  2.268417e-01
1.080000e+00  2.710047e-01  1.545350e-01  1.756692e-01  2.303471e-01
1.080000e+00  2.749900e-01  1.542446e-01  1.754819e-01  2.338585e-01
1.080000e+00  2.789754e-01  1.539510e-01  1.752916e-01  2.373760e-01
1.080000e+00  2.829608e-01  1.536536e-01  1.750983e-01  2.408997e-01
1.080000e+00  2.869461e-01  1.533529e-01  1.749020e-01  2.444286e-01
1.080000e+00  2.909315e-01  1.530483e-01  1.747025e-01  2.479645e-01
1.080000e+00  2.949169e-01  1.527404e-01  1.744999e-01  2.515068e-01
1.080000e+00  2.989022e-01  1.524293e-01  1.742942e-01  2.550560e-01
1.080000e+00  3.028876e-01  1.521148e-01  1.740855e-01  2.586105e-01
1.080000e+00  3.068730e-01  1.517965e-01  1.738735e-01  2.621731e-01
1.080000e+00  3.108583e-01  1.514748e-01  1.736583e-01  2.657425e-01
1.080000e+00  3.148437e-01  1.511500e-01  1.734400e-01  2.693192e-01
1.080000e+00  3.188290e-01  1.508217e-01  1.732185e-01  2.729019e-01
1.080000e+00  3.228144e-01  1.504906e-01  1.729938e-01  2.764923e-01
1.080000e+00  3.267998e-01  1.501559e-01  1.727657e-01  2.800911e-01
1.080000e+00  3.307851e-01  1.498174e-01  1.725344e-01  2.836975e-01
1.080000e+00  3.347705e-01  1.494763e-01  1.722998e-01  2.873108e-01
1.080000e+00  3.387559e-01  1.491318e-01  1.720619e-01  2.909325e-01
1.080000e+00  3.427412e-01  1.487846e-01  1.718207e-01  2.945618e-01
1.080000e+00  3.467266e-01  1.484337e-01  1.715760e-01  2.982006e-01
1.080000e+00  3.507119e-01  1.480797e-01  1.713279e-01  3.018475e-01
1.080000e+00  3.546973e-01  1.477229e-01  1.710765e-01  3.055023e-01
1.080000e+00  3.586827e-01  1.473631e-01  1.708217e-01  3.091660e-01
1.080000e+00  3.626680e-01  1.469997e-01  1.705632e-01  3.128399e-01
1.080000e+00  3.666534e-01  1.466335e-01  1.703013e-01  3.165222e-01
1.080000e+00  3.706388e-01  1.462647e-01  1.700359e-01  3.202133e-01
1.080000e+00  3.746241e-01  1.458924e-01  1.697668e-01  3.239151e-01
1.080000e+00  3.786095e-01  1.455173e-01  1.694942e-01  3.276260e-01
1.080000e+00  3.825949e-01  1.451397e-01  1.692181e-01  3.313461e-01
