# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
1.370000e+00  3.705502e-01  1.906499e-01  1.792540e-01  2.509018e-01
1.370000e+00  3.754909e-01  1.902810e-01  1.790465e-01  2.544647e-01
1.370000e+00  3.804316e-01  1.899070e-01  1.788356e-01  2.580383e-01
1.370000e+00  3.853722e-01  1.895297e-01  1.786216e-01  2.616192e-01
1.370000e+00  3.903129e-01  1.891482e-01  1.784043e-01  2.652100e-01
1.370000e+00  3.952536e-01  1.887630e-01  1.781837e-01  2.688080e-01
1.370000e+00  4.001943e-01  1.883726e-01  1.779596e-01  2.724182e-01
1.370000e+00  4.051349e-01  1.879791e-01  1.777323e-01  2.760365e-01
1.370000e+00  4.100756e-01  1.875813e-01  1.775015e-01  2.796646e-01
1.370000e+00  4.150163e-01  1.871799e-01  1.772674e-01  2.833023e-01
1.370000e+00  4.199569e-01  1.867743e-01  1.770299e-01  2.869495e-01
1.370000e+00  4.248976e-01  1.863650e-01  1.767889e-01  2.906067e-01
1.370000e+00  4.298383e-01  1.859517e-01  1.765444e-01  2.942749e-01
1.370000e+00  4.347789e-01  1.855347e-01  1.762964e-01  2.979523e-01
1.370000e+00  4.397196e-01  1.851137e-01  1.760448e-01  3.016411e-01
1.370000e+00  4.446603e-01  1.846892e-01  1.757897e-01  3.053406e-01
1.370000e+00  4.496010e-01  1.842611e-01  1.755310e-01  3.090500e-01
1.370000e+00  4.545416e-01  1.838288e-01  1.752686e-01  3.127708e-01
1.370000e+00  4.594823e-01  1.833936e-01  1.750027e-01  3.165024e-01
1.370000e+00  4.644230e-01  1.829547e-01  1.747331e-01  3.202454e-01
1.370000e+00  4.693636e-01  1.825119e-01  1.744598e-01  3.239990e-01
1.370000e+00  4.743043e-01  1.820650e-01  1.741825e-01  3.277657e-01
1.370000e+00  4.792450e-01  1.816153e-01  1.739017e-01  3.315430e-01
1.370000e+00  4.841856e-01  1.811620e-01  1.736169e-01  3.353333e-01
1.370000e+00  4.891263e-01  1.807056e-01  1.733285e-01  3.391342e-01
1.370000e+00  4.940670e-01  1.802452e-01  1.730360e-01  3.429478e-01
1.370000e+00  4.990076e-01  1.797822e-01  1.727397e-01  3.467735e-01
1.370000e+00  5.039483e-01  1.793148e-01  1.724394e-01  3.506119e-01
1.370000e+00  5.088890e-01  1.788451e-01  1.721352e-01  3.544632e-01
1.370000e+00  5.138297e-01  1.783713e-01  1.718268e-01  3.583282e-01
1.370000e+00  5.187703e-01  1.778952e-01  1.715146e-01  3.622040e-01
1.370000e+00  5.237110e-01  1.774156e-01  1.711982e-01  3.660934e-01
1.370000e+00  5.286517e-01  1.769327e-01  1.708776e-01  3.699978e-01
1.370000e+00  5.335923e-01  1.764468e-01  1.705528e-01  3.739151e-01
1.370000e+00  5.385330e-01  1.759574e-01  1.702237e-01  3.778473e-01
1.370000e+00  5.434737e-01  1.754656e-01  1.698906e-01  3.817909e-01
1.370000e+00  5.484143e-01  1.749709e-01  1.695531e-01  3.857498e-01
1.370000e+00  5.533550e-01  1.744728e-01  1.692112e-01  3.897232e-01
1.370000e+00  5.582957e-01  1.739724e-01  1.688650e-01  3.937103e-01
1.370000e+00  5.632364e-01  1.734685e-01  1.685142e-01  3.977142e-01
1.370000e+00  5.681770e-01  1.729618e-01  1.681590e-01  4.017311e-01
1.370000e+00  5.731177e-01  1.724528e-01  1.677993e-01  4.057632e-01
1.370000e+00  5.780584e-01  1.719407e-01  1.674349e-01  4.098118e-01
1.370000e+00  5.829990e-01  1.714257e-01  1.670658e-01  4.138763e-01
1.370000e+00  5.879397e-01  1.709088e-01  1.666923e-01  4.179535e-01
1.370000e+00  5.928804e-01  1.703888e-01  1.663139e-01  4.220490e-01
1.370000e+00  5.978210e-01  1.698663e-01  1.659308e-01  4.261597e-01
1.370000e+00  6.027617e-01  1.693408e-01  1.655426e-01  4.302887e-01
1.370000e+00  6.077024e-01  1.688132e-01  1.651497e-01  4.344315e-01
1.370000e+00  6.126431e-01  1.682833e-01  1.647518e-01  4.385925e-01
1.370000e+00  6.175837e-01  1.677504e-01  1.643488e-01  4.427704e-01
1.370000e+00  6.225244e-01  1.672161e-01  1.639410e-01  4.469635e-01
1.370000e+00  6.274651e-01  1.666782e-01  1.635276e-01  4.511780e-01
1.370000e+00  6.324057e-01  1.661387e-01  1.631094e-01  4.554062e-01
1.370000e+00  6.373464e-01  1.655973e-01  1.626860e-01  4.596527e-01
1.370000e+00  6.422871e-01  1.650533e-01  1.622570e-01  4.639191e-01
1.370000e+00  6.472277e-01  1.645072e-01  1.618227e-01  4.682022e-01
1.370000e+00  6.521684e-01  1.639586e-01  1.613830e-01  4.725040e-01
1.370000e+00  6.571091e-01  1.634082e-01  1.609377e-01  4.768250e-01
1.370000e+00  6.620498e-01  1.628555e-01  1.604868e-01  4.811646e-01
1.370000e+00  6.669904e-01  1.623016e-01  1.600305e-01  4.855209e-01
1.370000e+00  6.719311e-01  1.617446e-01  1.595682e-01  4.898987e-01
1.370000e+00  6.768718e-01  1.611863e-01  1.591002e-01  4.942947e-01
1.370000e+00  6.818124e-01  1.606264e-01  1.586266e-01  4.987091e-01
1.370000e+00  6.867531e-01  1.600638e-01  1.581466e-01  5.031464e-01
1.370000e+00  6.916938e-01  1.594999e-01  1.576608e-01  5.076019e-01
1.370000e+00  6.966344e-01  1.589346e-01  1.571691e-01  5.120758e-01
1.370000e+00  7.015751e-01  1.583676e-01  1.566712e-01  5.165710e-01
1.370000e+00  7.065158e-01  1.577981e-01  1.561668e-01  5.210876e-01
1.370000e+00  7.114565e-01  1.572284e-01  1.556568e-01  5.256195e-01
1.370000e+00  7.163971e-01  1.566561e-01  1.551400e-01  5.301758e-01
1.370000e+00  7.213378e-01  1.560822e-01  1.546166e-01  5.347534e-01
1.370000e+00  7.262785e-01  1.555077e-01  1.540870e-01  5.393494e-01
1.370000e+00  7.312191e-01  1.549311e-01  1.535507e-01  5.439667e-01
1.370000e+00  7.361598e-01  1.543532e-01  1.530077e-01  5.486053e-01
1.370000e+00  7.411005e-01  1.537742e-01  1.524580e-01  5.532654e-01
1.370000e+00  7.460411e-01  1.531931e-01  1.519012e-01  5.579468e-01
1.370000e+00  7.509818e-01  1.526125e-01  1.513384e-01  5.626434e-01
1.370000e+00  7.559225e-01  1.520289e-01  1.507677e-01  5.673676e-01
1.370000e+00  7.608631e-01  1.514453e-01  1.501904e-01  5.721100e-01
1.370000e+00  7.658038e-01  1.508599e-01  1.496059e-01  5.768738e-01
1.370000e+00  7.707445e-01  1.502743e-01  1.490146e-01  5.816559e-01
1.370000e+00  7.756852e-01  1.496876e-01  1.484161e-01  5.864578e-01
1.370000e+00  7.806258e-01  1.490998e-01  1.478101e-01  5.912811e-01
1.370000e+00  7.855665e-01  1.485115e-01  1.471970e-01  5.961243e-01
1.370000e+00  7.905072e-01  1.479212e-01  1.465757e-01  6.009918e-01
1.370000e+00  7.954478e-01  1.473314e-01  1.459479e-01  6.058731e-01
1.370000e+00  8.003885e-01  1.467397e-01  1.453118e-01  6.107788e-01
1.370000e+00  8.053292e-01  1.461485e-01  1.446689e-01  6.156982e-01
1.370000e+00  8.102698e-01  1.455562e-01  1.440178e-01  6.206406e-01
1.370000e+00  8.152105e-01  1.449637e-01  1.433596e-01  6.255981e-01
1.370000e+00  8.201512e-01  1.443703e-01  1.426933e-01  6.305756e-01
1.370000e+00  8.250919e-01  1.437767e-01  1.420192e-01  6.355713e-01
1.370000e+00  8.300325e-01  1.431830e-01  1.413378e-01  6.405807e-01
1.370000e+00  8.349732e-01  1.425881e-01  1.406479e-01  6.456116e-01
1.370000e+00  8.399139e-01  1.419939e-01  1.399509e-01  6.506531e-01
1.370000e+00  8.448545e-01  1.413991e-01  1.392457e-01  6.557129e-01
1.370000e+00  8.497952e-01  1.408040e-01  1.385327e-01  6.607864e-01
1.370000e+00  8.547359e-01  1.402086e-01  1.378116e-01  6.658752e-01
1.370000e+00  8.596765e-01  1.396134e-01  1.370830e-01  6.709747e-01
1.370000e+00  8.646172e-01  1.390183e-01  1.363466e-01  6.760864e-01
1.370000e+00  8.695579e-01  1.384228e-01  1.356017e-01  6.812134e-01
1.370000e+00  8.744986e-01  1.378278e-01  1.348497e-01  6.863464e-01
1.370000e+00  8.794392e-01  1.372325e-01  1.340894e-01  6.914917e-01
1.370000e+00  8.843799e-01  1.366373e-01  1.333212e-01  6.966461e-01
1.370000e+00  8.893206e-01  1.360418e-01  1.325449e-01  7.018097e-01
1.370000e+00  8.942612e-01  1.354473e-01  1.317615e-01  7.069763e-01
1.370000e+00  8.992019e-01  1.348522e-01  1.309698e-01  7.121521e-01
1.370000e+00  9.041426e-01  1.342578e-01  1.301706e-01  7.173309e-01
1.370000e+00  9.090832e-01  1.336636e-01  1.293638e-01  7.225128e-01
1.370000e+00  9.140239e-01  1.330698e-01  1.285493e-01  7.276978e-01
1.370000e+00  9.189646e-01  1.324754e-01  1.277269e-01  7.328857e-01
1.370000e+00  9.239053e-01  1.318819e-01  1.268970e-01  7.380737e-01
1.370000e+00  9.288459e-01  1.312884e-01  1.260598e-01  7.432587e-01
1.370000e+00  9.337866e-01  1.306951e-01  1.252148e-01  7.484444e-01
1.370000e+00  9.387273e-01  1.301019e-01  1.243626e-01  7.536255e-01
1.370000e+00  9.436679e-01  1.295094e-01  1.235031e-01  7.588013e-01
1.370000e+00  9.486086e-01  1.289159e-01  1.226354e-01  7.639771e-01
1.370000e+00  9.535493e-01  1.283223e-01  1.217602e-01  7.691467e-01
1.370000e+00  9.584899e-01  1.277298e-01  1.208786e-01  7.743042e-01
1.370000e+00  9.634306e-01  1.271364e-01  1.199892e-01  7.794556e-01
1.370000e+00  9.683713e-01  1.265425e-01  1.190919e-01  7.846008e-01
1.370000e+00  9.733120e-01  1.259492e-01  1.181877e-01  7.897339e-01
1.370000e+00  9.782526e-01  1.253545e-01  1.172752e-01  7.948608e-01
1.370000e+00  9.831933e-01  1.247593e-01  1.163553e-01  7.999756e-01
1.380000e+00  0.000000e+00  2.063202e-01  1.868175e-01  0.000000e+00
1.380000e+00  4.972995e-03  2.063174e-01  1.868162e-01  3.235710e-03
1.380000e+00  9.945989e-03  2.063100e-01  1.868125e-01  6.471515e-03
1.380000e+00  1.491898e-02  2.062972e-01  1.868062e-01  9.707546e-03
1.380000e+00  1.989198e-02  2.062781e-01  1.867974e-01  1.294398e-02
1.380000e+00  2.486497e-02  2.062552e-01  1.867861e-01  1.618080e-02
1.380000e+00  2.983797e-02  2.062261e-01  1.867723e-01  1.941824e-02
1.380000e+00  3.481096e-02  2.061923e-01  1.867560e-01  2.265625e-02
1.380000e+00  3.978396e-02  2.061523e-01  1.867370e-01  2.589531e-02
1.380000e+00  4.475695e-02  2.061078e-01  1.867156e-01  2.913513e-02
1.380000e+00  4.972995e-02  2.060587e-01  1.866918e-01  3.237591e-02
1.380000e+00  5.470294e-02  2.060035e-01  1.866654e-01  3.561792e-02
1.380000e+00  5.967594e-02  2.059429e-01  1.866364e-01  3.886127e-02
1.380000e+00  6.464893e-02  2.058779e-01  1.866049e-01  4.210587e-02
1.380000e+00  6.962193e-02  2.058068e-01  1.865709e-01  4.535198e-02
1.380000e+00  7.459492e-02  2.057313e-01  1.865344e-01  4.859962e-02
1.380000e+00  7.956792e-02  2.056499e-01  1.864952e-01  5.184917e-02
1.380000e+00  8.454091e-02  2.055640e-01  1.864536e-01  5.510025e-02
1.380000e+00  8.951391e-02  2.054723e-01  1.864094e-01  5.835361e-02
1.380000e+00  9.448690e-02  2.053755e-01  1.863627e-01  6.160889e-02
1.380000e+00  9.945989e-02  2.052737e-01  1.863134e-01  6.486645e-02
1.380000e+00  1.044329e-01  2.051669e-01  1.862616e-01  6.812611e-02
1.380000e+00  1.094059e-01  2.050545e-01  1.862071e-01  7.138824e-02
1.380000e+00  1.143789e-01  2.049371e-01  1.861501e-01  7.465286e-02
1.380000e+00  1.193519e-01  2.048142e-01  1.860905e-01  7.792053e-02
1.380000e+00  1.243249e-01  2.046872e-01  1.860284e-01  8.119011e-02
1.380000e+00  1.292979e-01  2.045540e-01  1.859637e-01  8.446312e-02
1.380000e+00  1.342709e-01  2.044162e-01  1.858964e-01  8.773899e-02
1.380000e+00  1.392439e-01  2.042730e-01  1.858264e-01  9.101791e-02
1.380000e+00  1.442168e-01  2.041245e-01  1.857538e-01  9.430008e-02
1.380000e+00  1.491898e-01  2.039716e-01  1.856787e-01  9.758568e-02
1.380000e+00  1.541628e-01  2.038128e-01  1.856009e-01  1.008747e-01
1.380000e+00  1.591358e-01  2.036496e-01  1.855205e-01  1.041668e-01
1.380000e+00  1.641088e-01  2.034807e-01  1.854375e-01  1.074631e-01
1.380000e+00  1.690818e-01  2.033076e-01  1.853519e-01  1.107628e-01
1.380000e+00  1.740548e-01  2.031289e-01  1.852635e-01  1.140663e-01
1.380000e+00  1.790278e-01  2.029447e-01  1.851725e-01  1.173744e-01
1.380000e+00  1.840008e-01  2.027558e-01  1.850788e-01  1.206863e-01
1.380000e+00  1.889738e-01  2.025623e-01  1.849825e-01  1.240021e-01
1.380000e+00  1.939468e-01  2.023636e-01  1.848835e-01  1.273224e-01
1.380000e+00  1.989198e-01  2.021597e-01  1.847817e-01  1.306473e-01
1.380000e+00  2.038928e-01  2.019507e-01  1.846773e-01  1.339767e-01
1.380000e+00  2.088658e-01  2.017375e-01  1.845702e-01  1.373108e-01
1.380000e+00  2.138388e-01  2.015187e-01  1.844603e-01  1.406498e-01
1.380000e+00  2.188118e-01  2.012950e-01  1.843477e-01  1.439934e-01
1.380000e+00  2.237848e-01  2.010667e-01  1.842323e-01  1.473419e-01
1.380000e+00  2.287578e-01  2.008332e-01  1.841142e-01  1.506962e-01
1.380000e+00  2.337308e-01  2.005945e-01  1.839932e-01  1.540558e-01
1.380000e+00  2.387037e-01  2.003519e-01  1.838697e-01  1.574196e-01
1.380000e+00  2.436767e-01  2.001038e-01  1.837432e-01  1.607895e-01
1.380000e+00  2.486497e-01  1.998509e-01  1.836139e-01  1.641655e-01
1.380000e+00  2.536227e-01  1.995932e-01  1.834818e-01  1.675468e-01
1.380000e+00  2.585957e-01  1.993307e-01  1.833469e-01  1.709335e-01
1.380000e+00  2.635687e-01  1.990632e-01  1.832091e-01  1.743271e-01
1.380000e+00  2.685417e-01  1.987912e-01  1.830685e-01  1.777260e-01
1.380000e+00  2.735147e-01  1.985143e-01  1.829250e-01  1.811314e-01
1.380000e+00  2.784877e-01  1.982332e-01  1.827787e-01  1.845425e-01
1.380000e+00  2.834607e-01  1.979468e-01  1.826294e-01  1.879608e-01
1.380000e+00  2.884337e-01  1.976564e-01  1.824772e-01  1.913849e-01
1.380000e+00  2.934067e-01  1.973603e-01  1.823220e-01  1.948166e-01
1.380000e+00  2.983797e-01  1.970604e-01  1.821640e-01  1.982540e-01
1.380000e+00  3.033527e-01  1.967557e-01  1.820030e-01  2.016987e-01
1.380000e+00  3.083257e-01  1.964464e-01  1.818391e-01  2.051506e-01
1.380000e+00  3.132987e-01  1.961324e-01  1.816721e-01  2.086094e-01
1.380000e+00  3.182717e-01  1.958139e-01  1.815021e-01  2.120750e-01
1.380000e+00  3.232447e-01  1.954913e-01  1.813292e-01  2.155487e-01
1.380000e+00  3.282177e-01  1.951637e-01  1.811531e-01  2.190292e-01
1.380000e+00  3.331906e-01  1.948322e-01  1.809741e-01  2.225174e-01
1.380000e+00  3.381636e-01  1.944957e-01  1.807919e-01  2.260139e-01
1.380000e+00  3.431366e-01  1.941547e-01  1.806066e-01  2.295181e-01
1.380000e+00  3.481096e-01  1.938100e-01  1.804184e-01  2.330292e-01
1.380000e+00  3.530826e-01  1.934602e-01  1.802268e-01  2.365494e-01
1.380000e+00  3.580556e-01  1.931067e-01  1.800322e-01  2.400780e-01
1.380000e+00  3.630286e-01  1.927486e-01  1.798345e-01  2.436142e-01
1.380000e+00  3.680016e-01  1.923863e-01  1.796335e-01  2.471588e-01
1.380000e+00  3.729746e-01  1.920195e-01  1.794293e-01  2.507126e-01
1.380000e+00  3.779476e-01  1.916484e-01  1.792218e-01  2.542755e-01
1.380000e+00  3.829206e-01  1.912733e-01  1.790112e-01  2.578461e-01
1.380000e+00  3.878936e-01  1.908943e-01  1.787973e-01  2.614262e-01
1.380000e+00  3.928666e-01  1.905107e-01  1.785800e-01  2.650154e-01
1.380000e+00  3.978396e-01  1.901236e-01  1.783595e-01  2.686142e-01
1.380000e+00  4.028126e-01  1.897320e-01  1.781356e-01  2.722218e-01
1.380000e+00  4.077856e-01  1.893366e-01  1.779084e-01  2.758392e-01
1.380000e+00  4.127586e-01  1.889367e-01  1.776778e-01  2.794662e-01
1.380000e+00  4.177316e-01  1.885338e-01  1.774438e-01  2.831024e-01
1.380000e+00  4.227046e-01  1.881264e-01  1.772064e-01  2.867493e-01
1.380000e+00  4.276775e-01  1.877145e-01  1.769654e-01  2.904060e-01
1.380000e+00  4.326505e-01  1.872992e-01  1.767209e-01  2.940735e-01
1.380000e+00  4.376235e-01  1.868803e-01  1.764731e-01  2.977505e-01
1.380000e+00  4.425965e-01  1.864573e-01  1.762216e-01  3.014389e-01
1.380000e+00  4.475695e-01  1.860309e-01  1.759666e-01  3.051365e-01
1.380000e+00  4.525425e-01  1.856008e-01  1.757080e-01  3.088455e-01
1.380000e+00  4.575155e-01  1.851664e-01  1.754458e-01  3.125656e-01
1.380000e+00  4.624885e-01  1.847290e-01  1.751799e-01  3.162964e-01
1.380000e+00  4.674615e-01  1.842875e-01  1.749103e-01  3.200394e-01
1.380000e+00  4.724345e-01  1.838420e-01  1.746369e-01  3.237946e-01
1.380000e+00  4.774075e-01  1.833937e-01  1.743599e-01  3.275593e-01
1.380000e+00  4.823805e-01  1.829415e-01  1.740791e-01  3.313370e-01
1.380000e+00  4.873535e-01  1.824862e-01  1.737945e-01  3.351257e-01
1.380000e+00  4.923265e-01  1.820271e-01  1.735060e-01  3.389267e-01
1.380000e+00  4.972995e-01  1.815644e-01  1.732137e-01  3.427399e-01
1.380000e+00  5.022725e-01  1.810985e-01  1.729173e-01  3.465668e-01
1.380000e+00  5.072455e-01  1.806294e-01  1.726172e-01  3.504044e-01
1.380000e+00  5.122185e-01  1.801568e-01  1.723129e-01  3.542557e-01
1.380000e+00  5.171915e-01  1.796809e-01  1.720046e-01  3.581207e-01
1.380000e+00  5.221644e-01  1.792021e-01  1.716924e-01  3.619968e-01
1.380000e+00  5.271374e-01  1.787195e-01  1.713760e-01  3.658875e-01
1.380000e+00  5.321104e-01  1.782345e-01  1.710555e-01  3.697906e-01
1.380000e+00  5.370834e-01  1.777459e-01  1.707307e-01  3.737091e-01
1.380000e+00  5.420564e-01  1.772546e-01  1.704018e-01  3.776398e-01
1.380000e+00  5.470294e-01  1.767595e-01  1.700685e-01  3.815857e-01
1.380000e+00  5.520024e-01  1.762619e-01  1.697310e-01  3.855446e-01
1.380000e+00  5.569754e-01  1.757616e-01  1.693892e-01  3.895184e-01
1.380000e+00  5.619484e-01  1.752584e-01  1.690430e-01  3.935059e-01
1.380000e+00  5.669214e-01  1.747518e-01  1.686922e-01  3.975098e-01
1.380000e+00  5.718944e-01  1.742422e-01  1.683369e-01  4.015289e-01
1.380000e+00  5.768674e-01  1.737303e-01  1.679772e-01  4.055614e-01
1.380000e+00  5.818404e-01  1.732158e-01  1.676129e-01  4.096100e-01
1.380000e+00  5.868134e-01  1.726978e-01  1.672438e-01  4.136749e-01
1.380000e+00  5.917864e-01  1.721774e-01  1.668701e-01  4.177551e-01
1.380000e+00  5.967594e-01  1.716547e-01  1.664918e-01  4.218502e-01
1.380000e+00  6.017324e-01  1.711290e-01  1.661085e-01  4.259621e-01
1.380000e+00  6.067054e-01  1.706011e-01  1.657205e-01  4.300903e-01
1.380000e+00  6.116784e-01  1.700702e-01  1.653275e-01  4.342354e-01
1.380000e+00  6.166513e-01  1.695375e-01  1.649296e-01  4.383972e-01
1.380000e+00  6.216243e-01  1.690020e-01  1.645267e-01  4.425751e-01
1.380000e+00  6.265973e-01  1.684641e-01  1.641186e-01  4.467712e-01
1.380000e+00  6.315703e-01  1.679236e-01  1.637053e-01  4.509857e-01
1.380000e+00  6.365433e-01  1.673809e-01  1.632870e-01  4.552155e-01
1.380000e+00  6.415163e-01  1.668364e-01  1.628634e-01  4.594635e-01
1.380000e+00  6.464893e-01  1.662885e-01  1.624343e-01  4.637314e-01
1.380000e+00  6.514623e-01  1.657389e-01  1.619998e-01  4.680176e-01
1.380000e+00  6.564353e-01  1.651876e-01  1.615600e-01  4.723206e-01
1.380000e+00  6.614083e-01  1.646340e-01  1.611147e-01  4.766418e-01
1.380000e+00  6.663813e-01  1.640784e-01  1.606639e-01  4.809814e-01
1.380000e+00  6.713543e-01  1.635213e-01  1.602075e-01  4.853394e-01
1.380000e+00  6.763273e-01  1.629611e-01  1.597450e-01  4.897198e-01
1.380000e+00  6.813003e-01  1.623995e-01  1.592769e-01  4.941177e-01
1.380000e+00  6.862733e-01  1.618357e-01  1.588030e-01  4.985352e-01
1.380000e+00  6.912463e-01  1.612705e-01  1.583231e-01  5.029724e-01
1.380000e+00  6.962193e-01  1.607030e-01  1.578372e-01  5.074295e-01
1.380000e+00  7.011923e-01  1.601341e-01  1.573452e-01  5.119064e-01
1.380000e+00  7.061653e-01  1.595637e-01  1.568472e-01  5.164032e-01
1.380000e+00  7.111382e-01  1.589912e-01  1.563429e-01  5.209198e-01
1.380000e+00  7.161112e-01  1.584174e-01  1.558323e-01  5.254578e-01
1.380000e+00  7.210842e-01  1.578420e-01  1.553155e-01  5.300140e-01
1.380000e+00  7.260572e-01  1.572645e-01  1.547919e-01  5.345947e-01
1.380000e+00  7.310302e-01  1.566867e-01  1.542622e-01  5.391922e-01
1.380000e+00  7.360032e-01  1.561059e-01  1.537254e-01  5.438141e-01
1.380000e+00  7.409762e-01  1.555252e-01  1.531826e-01  5.484528e-01
1.380000e+00  7.459492e-01  1.549419e-01  1.526325e-01  5.531158e-01
1.380000e+00  7.509222e-01  1.543583e-01  1.520759e-01  5.577972e-01
1.380000e+00  7.558952e-01  1.537730e-01  1.515124e-01  5.625000e-01
1.380000e+00  7.608682e-01  1.531868e-01  1.509419e-01  5.672241e-01
1.380000e+00  7.658412e-01  1.525998e-01  1.503647e-01  5.719666e-01
1.380000e+00  7.708142e-01  1.520108e-01  1.497799e-01  5.767334e-01
1.380000e+00  7.757872e-01  1.514217e-01  1.491884e-01  5.815170e-01
1.380000e+00  7.807602e-01  1.508314e-01  1.485897e-01  5.863220e-01
1.380000e+00  7.857332e-01  1.502398e-01  1.479833e-01  5.911499e-01
1.380000e+00  7.907062e-01  1.496472e-01  1.473697e-01  5.959961e-01
1.380000e+00  7.956792e-01  1.490541e-01  1.467487e-01  6.008636e-01
1.380000e+00  8.006522e-01  1.484599e-01  1.461203e-01  6.057495e-01
1.380000e+00  8.056251e-01  1.478653e-01  1.454842e-01  6.106567e-01
1.380000e+00  8.105981e-01  1.472697e-01  1.448406e-01  6.155823e-01
1.380000e+00  8.155711e-01  1.466744e-01  1.441899e-01  6.205231e-01
1.380000e+00  8.205441e-01  1.460782e-01  1.435311e-01  6.254852e-01
1.380000e+00  8.255171e-01  1.454811e-01  1.428646e-01  6.304657e-01
1.380000e+00  8.304901e-01  1.448839e-01  1.421906e-01  6.354614e-01
1.380000e+00  8.354631e-01  1.442859e-01  1.415083e-01  6.404785e-01
1.380000e+00  8.404361e-01  1.436878e-01  1.408188e-01  6.455078e-01
1.380000e+00  8.454091e-01  1.430899e-01  1.401214e-01  6.505539e-01
1.380000e+00  8.503821e-01  1.424914e-01  1.394160e-01  6.556152e-01
1.380000e+00  8.553551e-01  1.418925e-01  1.387026e-01  6.606934e-01
1.380000e+00  8.603281e-01  1.412933e-01  1.379812e-01  6.657852e-01
1.380000e+00  8.653011e-01  1.406950e-01  1.372526e-01  6.708862e-01
1.380000e+00  8.702741e-01  1.400950e-01  1.365150e-01  6.760071e-01
1.380000e+00  8.752471e-01  1.394968e-01  1.357708e-01  6.811310e-01
1.380000e+00  8.802201e-01  1.388977e-01  1.350180e-01  6.862701e-01
1.380000e+00  8.851931e-01  1.382985e-01  1.342574e-01  6.914185e-01
1.380000e+00  8.901661e-01  1.376995e-01  1.334890e-01  6.965759e-01
1.380000e+00  8.951391e-01  1.371011e-01  1.327130e-01  7.017395e-01
1.380000e+00  9.001120e-01  1.365025e-01  1.319288e-01  7.069122e-01
1.380000e+00  9.050850e-01  1.359041e-01  1.311369e-01  7.120911e-01
1.380000e+00  9.100580e-01  1.353059e-01  1.303375e-01  7.172729e-01
1.380000e+00  9.150310e-01  1.347076e-01  1.295300e-01  7.224609e-01
1.380000e+00  9.200040e-01  1.341100e-01  1.287152e-01  7.276489e-01
1.380000e+00  9.249770e-01  1.335123e-01  1.278926e-01  7.328400e-01
1.380000e+00  9.299500e-01  1.329148e-01  1.270624e-01  7.380310e-01
1.380000e+00  9.349230e-01  1.323180e-01  1.262251e-01  7.432190e-01
1.380000e+00  9.398960e-01  1.317212e-01  1.253800e-01  7.484070e-01
1.380000e+00  9.448690e-01  1.311241e-01  1.245274e-01  7.535919e-01
1.380000e+00  9.498420e-01  1.305270e-01  1.236667e-01  7.587769e-01
1.380000e+00  9.548150e-01  1.299312e-01  1.227998e-01  7.639496e-01
1.380000e+00  9.597880e-01  1.293342e-01  1.219244e-01  7.691223e-01
1.380000e+00  9.647610e-01  1.287379e-01  1.210424e-01  7.742844e-01
1.380000e+00  9.697340e-01  1.281408e-01  1.201525e-01  7.794403e-01
1.380000e+00  9.747070e-01  1.275438e-01  1.192554e-01  7.845871e-01
1.380000e+00  9.796800e-01  1.269461e-01  1.183501e-01  7.897278e-01
1.380000e+00  9.846530e-01  1.263480e-01  1.174380e-01  7.948547e-01
1.380000e+00  9.896260e-01  1.257494e-01  1.165175e-01  7.999756e-01
1.390000e+00  0.000000e+00  2.077479e-01  1.869851e-01  0.000000e+00
1.390000e+00  5.005320e-03  2.077451e-01  1.869838e-01  3.232622e-03
1.390000e+00  1.001064e-02  2.077369e-01  1.869800e-01  6.465364e-03
1.390000e+00  1.501596e-02  2.077239e-01  1.869738e-01  9.698343e-03
1.390000e+00  2.002128e-02  2.077055e-01  1.869650e-01  1.293163e-02
1.390000e+00  2.502660e-02  2.076815e-01  1.869536e-01  1.616545e-02
1.390000e+00  3.003192e-02  2.076529e-01  1.869399e-01  1.939979e-02
1.390000e+00  3.503724e-02  2.076189e-01  1.869236e-01  2.263479e-02
1.390000e+00  4.004256e-02  2.075794e-01  1.869047e-01  2.587070e-02
1.390000e+00  4.504788e-02  2.075344e-01  1.868833e-01  2.910748e-02
1.390000e+00  5.005320e-02  2.074849e-01  1.868595e-01  3.234520e-02
1.390000e+00  5.505852e-02  2.074292e-01  1.868331e-01  3.558426e-02
1.390000e+00  6.006384e-02  2.073689e-01  1.868042e-01  3.882446e-02
1.390000e+00  6.506916e-02  2.073033e-01  1.867727e-01  4.206600e-02
1.390000e+00  7.007448e-02  2.072324e-01  1.867387e-01  4.530916e-02
1.390000e+00  7.507979e-02  2.071563e-01  1.867022e-01  4.855385e-02
1.390000e+00  8.008511e-02  2.070749e-01  1.866632e-01  5.180035e-02
1.390000e+00  8.509043e-02  2.069883e-01  1.866216e-01  5.504856e-02
1.390000e+00  9.009575e-02  2.068966e-01  1.865775e-01  5.829887e-02
1.390000e+00  9.510107e-02  2.067997e-01  1.865308e-01  6.155109e-02
1.390000e+00  1.001064e-01  2.066971e-01  1.864815e-01  6.480579e-02
1.390000e+00  1.051117e-01  2.065894e-01  1.864297e-01  6.806259e-02
1.390000e+00  1.101170e-01  2.064767e-01  1.863754e-01  7.132187e-02
